"publication_date","target_date","target_pub_date","nowcast_value","actual","Model","Country","Block","error","abs_error","sq_error"
2013-09-15,2013-10-01,2013-12-15,5338.39104566357,-916,"factor_midas","Germany","Revenues",-6254.39104566357,6254.39104566357,39117407.3520767
2013-09-26,2013-10-01,2013-12-15,5447.59673391757,-916,"factor_midas","Germany","Revenues",-6363.59673391757,6363.59673391757,40495363.3919264
2013-09-27,2013-10-01,2013-12-15,5744.31570022844,-916,"factor_midas","Germany","Revenues",-6660.31570022844,6660.31570022844,44359805.2267095
2013-10-01,2013-10-01,2013-12-15,5894.24587560106,-916,"factor_midas","Germany","Revenues",-6810.24587560106,6810.24587560106,46379448.8861413
2013-10-02,2013-10-01,2013-12-15,5794.71980498984,-916,"factor_midas","Germany","Revenues",-6710.71980498984,6710.71980498984,45033760.3010829
2013-10-05,2013-10-01,2013-12-15,6224.22705845457,-916,"factor_midas","Germany","Revenues",-7140.22705845457,7140.22705845457,50982842.4462868
2013-10-15,2013-10-01,2013-12-15,5021.68233584841,-916,"factor_midas","Germany","Revenues",-5937.68233584841,5937.68233584841,35256071.5214462
2013-10-27,2013-10-01,2013-12-15,4060.61203908782,-916,"factor_midas","Germany","Revenues",-4976.61203908782,4976.61203908782,24766667.3875938
2013-10-31,2013-10-01,2013-12-15,4089.8858446863,-916,"factor_midas","Germany","Revenues",-5005.8858446863,5005.8858446863,25058893.0900307
2013-11-01,2013-10-01,2013-12-15,3264.19423825172,-916,"factor_midas","Germany","Revenues",-4180.19423825172,4180.19423825172,17474023.8695129
2013-11-05,2013-10-01,2013-12-15,3668.06741081399,-916,"factor_midas","Germany","Revenues",-4584.06741081399,4584.06741081399,21013674.0268869
2013-11-15,2013-10-01,2013-12-15,5162.46172598789,-916,"factor_midas","Germany","Revenues",-6078.46172598789,6078.46172598789,36947696.9542996
2013-11-27,2013-10-01,2013-12-15,7104.77844609074,-916,"factor_midas","Germany","Revenues",-8020.77844609074,8020.77844609074,64332886.8812738
2013-11-28,2013-10-01,2013-12-15,7312.86674545647,-916,"factor_midas","Germany","Revenues",-8228.86674545647,8228.86674545647,67714247.9144793
2013-12-01,2013-10-01,2013-12-15,6542.4277858904,-916,"factor_midas","Germany","Revenues",-7458.4277858904,7458.4277858904,55628145.037342
2013-12-05,2013-10-01,2013-12-15,6896.97406006921,-916,"factor_midas","Germany","Revenues",-7812.97406006921,7812.97406006921,61042563.6633143
2013-12-07,2013-10-01,2013-12-15,6575.39234191287,-916,"factor_midas","Germany","Revenues",-7491.39234191287,7491.39234191287,56120959.2204707
2013-12-15,2014-01-01,2014-03-15,3011.40549637419,6157,"factor_midas","Germany","Revenues",3145.59450362581,3145.59450362581,9894764.7812409
2013-12-26,2014-01-01,2014-03-15,3016.27461457406,6157,"factor_midas","Germany","Revenues",3140.72538542594,3140.72538542594,9864155.94665894
2013-12-27,2014-01-01,2014-03-15,2320.64453239047,6157,"factor_midas","Germany","Revenues",3836.35546760953,3836.35546760953,14717623.2738575
2014-01-01,2014-01-01,2014-03-15,3949.52515925302,6157,"factor_midas","Germany","Revenues",2207.47484074698,2207.47484074698,4872945.17253092
2014-01-03,2014-01-01,2014-03-15,4117.10685399739,6157,"factor_midas","Germany","Revenues",2039.89314600261,2039.89314600261,4161164.04710844
2014-01-05,2014-01-01,2014-03-15,4576.80956997965,6157,"factor_midas","Germany","Revenues",1580.19043002035,1580.19043002035,2497001.79512791
2014-01-15,2014-01-01,2014-03-15,5010.89446727427,6157,"factor_midas","Germany","Revenues",1146.10553272573,1146.10553272573,1313557.89214452
2014-01-27,2014-01-01,2014-03-15,5641.4640581528,6157,"factor_midas","Germany","Revenues",515.5359418472,515.5359418472,265777.307336279
2014-01-30,2014-01-01,2014-03-15,5784.64248763396,6157,"factor_midas","Germany","Revenues",372.357512366036,372.357512366036,138650.117015422
2014-02-01,2014-01-01,2014-03-15,4854.6449756797,6157,"factor_midas","Germany","Revenues",1302.3550243203,1302.3550243203,1696128.60937234
2014-02-05,2014-01-01,2014-03-15,4139.1173681332,6157,"factor_midas","Germany","Revenues",2017.8826318668,2017.8826318668,4071850.31598969
2014-02-06,2014-01-01,2014-03-15,4178.86015396432,6157,"factor_midas","Germany","Revenues",1978.13984603568,1978.13984603568,3913037.25047406
2014-02-15,2014-01-01,2014-03-15,5447.16025436848,6157,"factor_midas","Germany","Revenues",709.839745631517,709.839745631517,503872.464478217
2014-02-27,2014-01-01,2014-03-15,4798.84462364412,6157,"factor_midas","Germany","Revenues",1358.15537635588,1358.15537635588,1844586.02632438
2014-03-01,2014-01-01,2014-03-15,5652.52466491494,6157,"factor_midas","Germany","Revenues",504.475335085059,504.475335085059,254495.363709182
2014-03-05,2014-01-01,2014-03-15,6976.55786022027,6157,"factor_midas","Germany","Revenues",-819.557860220267,819.557860220267,671675.086248822
2014-03-06,2014-01-01,2014-03-15,7255.67791470661,6157,"factor_midas","Germany","Revenues",-1098.67791470661,1098.67791470661,1207093.16026406
2014-03-15,2014-04-01,2014-06-15,6507.50227543619,2966,"factor_midas","Germany","Revenues",-3541.50227543619,3541.50227543619,12542238.3669197
2014-03-27,2014-04-01,2014-06-15,1939.08430353786,2966,"factor_midas","Germany","Revenues",1026.91569646214,1026.91569646214,1054555.84764032
2014-04-01,2014-04-01,2014-06-15,8004.53599416625,2966,"factor_midas","Germany","Revenues",-5038.53599416625,5038.53599416625,25386844.9645088
2014-04-02,2014-04-01,2014-06-15,1712.47325116889,2966,"factor_midas","Germany","Revenues",1253.52674883111,1253.52674883111,1571329.31003509
2014-04-05,2014-04-01,2014-06-15,1961.32418343546,2966,"factor_midas","Germany","Revenues",1004.67581656454,1004.67581656454,1009373.49638962
2014-04-15,2014-04-01,2014-06-15,2426.13037142393,2966,"factor_midas","Germany","Revenues",539.869628576073,539.869628576073,291459.215858866
2014-04-24,2014-04-01,2014-06-15,2440.69501920628,2966,"factor_midas","Germany","Revenues",525.304980793722,525.304980793722,275945.322846693
2014-04-27,2014-04-01,2014-06-15,2449.53620330098,2966,"factor_midas","Germany","Revenues",516.46379669902,516.46379669902,266734.853300767
2014-05-01,2014-04-01,2014-06-15,2036.62780577646,2966,"factor_midas","Germany","Revenues",929.372194223543,929.372194223543,863732.675395884
2014-05-04,2014-04-01,2014-06-15,1553.37703121543,2966,"factor_midas","Germany","Revenues",1412.62296878457,1412.62296878457,1995503.65193773
2014-05-05,2014-04-01,2014-06-15,1569.27924779863,2966,"factor_midas","Germany","Revenues",1396.72075220137,1396.72075220137,1950828.85962996
2014-05-15,2014-04-01,2014-06-15,1433.97261210459,2966,"factor_midas","Germany","Revenues",1532.02738789541,1532.02738789541,2347107.91726163
2014-05-27,2014-04-01,2014-06-15,1169.06906244039,2966,"factor_midas","Germany","Revenues",1796.93093755961,1796.93093755961,3228960.79435885
2014-05-29,2014-04-01,2014-06-15,1143.12481592655,2966,"factor_midas","Germany","Revenues",1822.87518407345,1822.87518407345,3322873.93671083
2014-06-01,2014-04-01,2014-06-15,11111.1021004054,2966,"factor_midas","Germany","Revenues",-8145.10210040537,8145.10210040537,66342688.226028
2014-06-05,2014-04-01,2014-06-15,12113.8545472131,2966,"factor_midas","Germany","Revenues",-9147.85454721313,9147.85454721313,83683242.8169679
2014-06-07,2014-04-01,2014-06-15,10687.8608886328,2966,"factor_midas","Germany","Revenues",-7721.86088863283,7721.86088863283,59627135.5833974
2014-06-15,2014-07-01,2014-09-15,5524.97284413065,3466,"factor_midas","Germany","Revenues",-2058.97284413065,2058.97284413065,4239369.17286747
2014-06-26,2014-07-01,2014-09-15,5406.22980331572,3466,"factor_midas","Germany","Revenues",-1940.22980331572,1940.22980331572,3764491.68967454
2014-06-27,2014-07-01,2014-09-15,2469.38141122845,3466,"factor_midas","Germany","Revenues",996.618588771552,996.618588771552,993248.611485
2014-07-01,2014-07-01,2014-09-15,2472.70348140003,3466,"factor_midas","Germany","Revenues",993.296518599966,993.296518599966,986637.973862814
2014-07-02,2014-07-01,2014-09-15,2264.8464085495,3466,"factor_midas","Germany","Revenues",1201.1535914505,1201.1535914505,1442769.95025443
2014-07-05,2014-07-01,2014-09-15,2396.08001170255,3466,"factor_midas","Germany","Revenues",1069.91998829745,1069.91998829745,1144728.78135842
2014-07-15,2014-07-01,2014-09-15,2513.34278241196,3466,"factor_midas","Germany","Revenues",952.657217588041,952.657217588041,907555.774222587
2014-07-27,2014-07-01,2014-09-15,2462.46796598482,3466,"factor_midas","Germany","Revenues",1003.53203401518,1003.53203401518,1007076.54329465
2014-07-31,2014-07-01,2014-09-15,2451.69101041768,3466,"factor_midas","Germany","Revenues",1014.30898958232,1014.30898958232,1028822.7263475
2014-08-01,2014-07-01,2014-09-15,2375.82394035448,3466,"factor_midas","Germany","Revenues",1090.17605964552,1090.17605964552,1188483.84102424
2014-08-05,2014-07-01,2014-09-15,2413.6634911066,3466,"factor_midas","Germany","Revenues",1052.3365088934,1052.3365088934,1107412.12794995
2014-08-15,2014-07-01,2014-09-15,2439.91754338072,3466,"factor_midas","Germany","Revenues",1026.08245661928,1026.08245661928,1052845.20778186
2014-08-27,2014-07-01,2014-09-15,2409.48417037726,3466,"factor_midas","Germany","Revenues",1056.51582962274,1056.51582962274,1116225.69824343
2014-08-28,2014-07-01,2014-09-15,2386.67272169493,3466,"factor_midas","Germany","Revenues",1079.32727830507,1079.32727830507,1164947.37369342
2014-09-01,2014-07-01,2014-09-15,2227.69902281652,3466,"factor_midas","Germany","Revenues",1238.30097718348,1238.30097718348,1533389.31009356
2014-09-05,2014-07-01,2014-09-15,3796.49633285694,3466,"factor_midas","Germany","Revenues",-330.49633285694,330.49633285694,109227.826031885
2014-09-15,2014-10-01,2014-12-15,2554.40285110618,5375,"factor_midas","Germany","Revenues",2820.59714889382,2820.59714889382,7955768.27634796
2014-09-25,2014-10-01,2014-12-15,2528.01296063568,5375,"factor_midas","Germany","Revenues",2846.98703936432,2846.98703936432,8105335.20230843
2014-09-27,2014-10-01,2014-12-15,2573.3571140261,5375,"factor_midas","Germany","Revenues",2801.6428859739,2801.6428859739,7849202.86052816
2014-10-01,2014-10-01,2014-12-15,2681.01929240994,5375,"factor_midas","Germany","Revenues",2693.98070759006,2693.98070759006,7257532.05286745
2014-10-03,2014-10-01,2014-12-15,2850.38540186996,5375,"factor_midas","Germany","Revenues",2524.61459813004,2524.61459813004,6373678.8690913
2014-10-05,2014-10-01,2014-12-15,3102.76797040823,5375,"factor_midas","Germany","Revenues",2272.23202959177,2272.23202959177,5163038.39630274
2014-10-15,2014-10-01,2014-12-15,3000.04729947325,5375,"factor_midas","Germany","Revenues",2374.95270052675,2374.95270052675,5640400.32973929
2014-10-27,2014-10-01,2014-12-15,2877.11450320234,5375,"factor_midas","Germany","Revenues",2497.88549679766,2497.88549679766,6239431.9551121
2014-10-30,2014-10-01,2014-12-15,2875.96070857588,5375,"factor_midas","Germany","Revenues",2499.03929142412,2499.03929142412,6245197.38008158
2014-11-01,2014-10-01,2014-12-15,2717.67391477906,5375,"factor_midas","Germany","Revenues",2657.32608522094,2657.32608522094,7061381.92319567
2014-11-05,2014-10-01,2014-12-15,2745.90539479797,5375,"factor_midas","Germany","Revenues",2629.09460520203,2629.09460520203,6912138.44310243
2014-11-06,2014-10-01,2014-12-15,2748.62032187175,5375,"factor_midas","Germany","Revenues",2626.37967812825,2626.37967812825,6897870.21368503
2014-11-15,2014-10-01,2014-12-15,2783.22727209151,5375,"factor_midas","Germany","Revenues",2591.77272790849,2591.77272790849,6717285.8731302
2014-11-27,2014-10-01,2014-12-15,2789.3991202799,5375,"factor_midas","Germany","Revenues",2585.6008797201,2585.6008797201,6685331.90920937
2014-12-01,2014-10-01,2014-12-15,3417.7505073341,5375,"factor_midas","Germany","Revenues",1957.2494926659,1957.2494926659,3830825.57654091
2014-12-05,2014-10-01,2014-12-15,2577.59817046049,5375,"factor_midas","Germany","Revenues",2797.40182953951,2797.40182953951,7825456.99591098
2014-12-15,2015-01-01,2015-03-15,2272.81226870466,1685,"factor_midas","Germany","Revenues",-587.812268704657,587.812268704657,345523.263239716
2014-12-25,2015-01-01,2015-03-15,2296.89834881842,1685,"factor_midas","Germany","Revenues",-611.898348818419,611.898348818419,374419.589286708
2014-12-27,2015-01-01,2015-03-15,2206.36497916403,1685,"factor_midas","Germany","Revenues",-521.364979164031,521.364979164031,271821.441498711
2015-01-01,2015-01-01,2015-03-15,2398.39785348718,1685,"factor_midas","Germany","Revenues",-713.39785348718,713.39785348718,508936.497360116
2015-01-04,2015-01-01,2015-03-15,2525.71348344823,1685,"factor_midas","Germany","Revenues",-840.713483448231,840.713483448231,706799.161251659
2015-01-05,2015-01-01,2015-03-15,2521.64764822729,1685,"factor_midas","Germany","Revenues",-836.647648227286,836.647648227286,699979.287284249
2015-01-15,2015-01-01,2015-03-15,2348.42460057147,1685,"factor_midas","Germany","Revenues",-663.424600571467,663.424600571467,440132.20064341
2015-01-27,2015-01-01,2015-03-15,2345.84738556789,1685,"factor_midas","Germany","Revenues",-660.847385567888,660.847385567888,436719.267011912
2015-01-29,2015-01-01,2015-03-15,2383.65924761204,1685,"factor_midas","Germany","Revenues",-698.659247612035,698.659247612035,488124.744273815
2015-02-01,2015-01-01,2015-03-15,2345.49033119298,1685,"factor_midas","Germany","Revenues",-660.490331192982,660.490331192982,436247.477599414
2015-02-05,2015-01-01,2015-03-15,2302.71501317351,1685,"factor_midas","Germany","Revenues",-617.715013173514,617.715013173514,381571.837499955
2015-02-07,2015-01-01,2015-03-15,2284.58837735416,1685,"factor_midas","Germany","Revenues",-599.588377354165,599.588377354165,359506.2222582
2015-02-15,2015-01-01,2015-03-15,2283.15337685972,1685,"factor_midas","Germany","Revenues",-598.153376859725,598.153376859725,357787.462248692
2015-02-26,2015-01-01,2015-03-15,2296.78873467754,1685,"factor_midas","Germany","Revenues",-611.788734677541,611.788734677541,374285.455878347
2015-02-27,2015-01-01,2015-03-15,2525.36758928208,1685,"factor_midas","Germany","Revenues",-840.367589282084,840.367589282084,706217.685115782
2015-03-01,2015-01-01,2015-03-15,3298.95959338705,1685,"factor_midas","Germany","Revenues",-1613.95959338705,1613.95959338705,2604865.56908609
2015-03-05,2015-01-01,2015-03-15,1380.96790094697,1685,"factor_midas","Germany","Revenues",304.032099053032,304.032099053032,92435.5172545928
2015-03-07,2015-01-01,2015-03-15,1095.43164419334,1685,"factor_midas","Germany","Revenues",589.568355806659,589.568355806659,347590.846168568
2015-03-15,2015-04-01,2015-06-15,3056.75679985133,2581,"factor_midas","Germany","Revenues",-475.756799851327,475.756799851327,226344.532604776
2015-03-26,2015-04-01,2015-06-15,3082.26742255929,2581,"factor_midas","Germany","Revenues",-501.267422559285,501.267422559285,251269.028919229
2015-03-27,2015-04-01,2015-06-15,3043.40471828975,2581,"factor_midas","Germany","Revenues",-462.404718289755,462.404718289755,213818.123496627
2015-04-01,2015-04-01,2015-06-15,2901.26719984347,2581,"factor_midas","Germany","Revenues",-320.267199843466,320.267199843466,102571.079295575
2015-04-03,2015-04-01,2015-06-15,3044.86313613182,2581,"factor_midas","Germany","Revenues",-463.863136131821,463.863136131821,215169.009062048
2015-04-05,2015-04-01,2015-06-15,3056.82640658849,2581,"factor_midas","Germany","Revenues",-475.826406588492,475.826406588492,226410.769206917
2015-04-15,2015-04-01,2015-06-15,3508.00869681331,2581,"factor_midas","Germany","Revenues",-927.008696813311,927.008696813311,859345.123967514
2015-04-27,2015-04-01,2015-06-15,3499.01509464958,2581,"factor_midas","Germany","Revenues",-918.015094649578,918.015094649578,842751.714004473
2015-04-30,2015-04-01,2015-06-15,3502.95761747332,2581,"factor_midas","Germany","Revenues",-921.957617473317,921.957617473317,850005.848417075
2015-05-01,2015-04-01,2015-06-15,3419.64344028506,2581,"factor_midas","Germany","Revenues",-838.64344028506,838.64344028506,703322.819933162
2015-05-05,2015-04-01,2015-06-15,3288.86938307162,2581,"factor_midas","Germany","Revenues",-707.869383071616,707.869383071616,501079.06349019
2015-05-15,2015-04-01,2015-06-15,3817.01271687914,2581,"factor_midas","Germany","Revenues",-1236.01271687914,1236.01271687914,1527727.43628696
2015-05-27,2015-04-01,2015-06-15,3810.26877254232,2581,"factor_midas","Germany","Revenues",-1229.26877254232,1229.26877254232,1511101.71514769
2015-05-28,2015-04-01,2015-06-15,3807.77134965437,2581,"factor_midas","Germany","Revenues",-1226.77134965437,1226.77134965437,1504967.9443328
2015-06-01,2015-04-01,2015-06-15,3498.28873284064,2581,"factor_midas","Germany","Revenues",-917.288732840638,917.288732840638,841418.619396383
2015-06-05,2015-04-01,2015-06-15,6736.33628497338,2581,"factor_midas","Germany","Revenues",-4155.33628497338,4155.33628497338,17266819.6412164
2015-06-15,2015-07-01,2015-09-15,3562.09200500869,4977,"factor_midas","Germany","Revenues",1414.90799499131,1414.90799499131,2001964.63429033
2015-06-25,2015-07-01,2015-09-15,3563.93990174689,4977,"factor_midas","Germany","Revenues",1413.06009825311,1413.06009825311,1996738.84127509
2015-06-27,2015-07-01,2015-09-15,3471.58455706935,4977,"factor_midas","Germany","Revenues",1505.41544293065,1505.41544293065,2266275.65581409
2015-07-01,2015-07-01,2015-09-15,3585.9435369464,4977,"factor_midas","Germany","Revenues",1391.0564630536,1391.0564630536,1935038.0834032
2015-07-03,2015-07-01,2015-09-15,3713.7322691557,4977,"factor_midas","Germany","Revenues",1263.2677308443,1263.2677308443,1595845.3597925
2015-07-05,2015-07-01,2015-09-15,3674.93978646998,4977,"factor_midas","Germany","Revenues",1302.06021353002,1302.06021353002,1695360.79965785
2015-07-15,2015-07-01,2015-09-15,3608.85260114779,4977,"factor_midas","Germany","Revenues",1368.14739885221,1368.14739885221,1871827.30498608
2015-07-27,2015-07-01,2015-09-15,3667.61446794598,4977,"factor_midas","Germany","Revenues",1309.38553205402,1309.38553205402,1714490.47155239
2015-07-30,2015-07-01,2015-09-15,3669.4670025641,4977,"factor_midas","Germany","Revenues",1307.5329974359,1307.5329974359,1709642.53938372
2015-08-01,2015-07-01,2015-09-15,3864.0043527011,4977,"factor_midas","Germany","Revenues",1112.9956472989,1112.9956472989,1238759.31090629
2015-08-05,2015-07-01,2015-09-15,3869.94888914226,4977,"factor_midas","Germany","Revenues",1107.05111085774,1107.05111085774,1225562.16205136
2015-08-06,2015-07-01,2015-09-15,3876.31017307091,4977,"factor_midas","Germany","Revenues",1100.68982692909,1100.68982692909,1211518.09510518
2015-08-15,2015-07-01,2015-09-15,3904.74063982341,4977,"factor_midas","Germany","Revenues",1072.25936017659,1072.25936017659,1149740.13548632
2015-08-27,2015-07-01,2015-09-15,3913.81328243427,4977,"factor_midas","Germany","Revenues",1063.18671756573,1063.18671756573,1130365.99640819
2015-09-01,2015-07-01,2015-09-15,-2142.22826242817,4977,"factor_midas","Germany","Revenues",7119.22826242817,7119.22826242817,50683411.052556
2015-09-02,2015-07-01,2015-09-15,-2111.46479639293,4977,"factor_midas","Germany","Revenues",7088.46479639293,7088.46479639293,50246333.1697019
2015-09-05,2015-07-01,2015-09-15,2300.12323957375,4977,"factor_midas","Germany","Revenues",2676.87676042625,2676.87676042625,7165669.19051014
2015-09-15,2015-10-01,2015-12-15,2447.94843788081,907,"factor_midas","Germany","Revenues",-1540.94843788081,1540.94843788081,2374522.0882073
2015-09-24,2015-10-01,2015-12-15,2452.18073489212,907,"factor_midas","Germany","Revenues",-1545.18073489212,1545.18073489212,2387583.50348176
2015-09-27,2015-10-01,2015-12-15,2456.95655121298,907,"factor_midas","Germany","Revenues",-1549.95655121298,1549.95655121298,2402365.31064804
2015-10-01,2015-10-01,2015-12-15,2513.04829944237,907,"factor_midas","Germany","Revenues",-1606.04829944237,1606.04829944237,2579391.14014171
2015-10-04,2015-10-01,2015-12-15,2483.95219335258,907,"factor_midas","Germany","Revenues",-1576.95219335258,1576.95219335258,2486778.22011951
2015-10-05,2015-10-01,2015-12-15,2635.37695991502,907,"factor_midas","Germany","Revenues",-1728.37695991502,1728.37695991502,2987286.9155651
2015-10-15,2015-10-01,2015-12-15,2688.59679220813,907,"factor_midas","Germany","Revenues",-1781.59679220813,1781.59679220813,3174087.1300063
2015-10-27,2015-10-01,2015-12-15,2707.29102008216,907,"factor_midas","Germany","Revenues",-1800.29102008216,1800.29102008216,3241047.75698847
2015-10-29,2015-10-01,2015-12-15,2689.67575116086,907,"factor_midas","Germany","Revenues",-1782.67575116086,1782.67575116086,3177932.83377692
2015-11-01,2015-10-01,2015-12-15,2610.15873277763,907,"factor_midas","Germany","Revenues",-1703.15873277763,1703.15873277763,2900749.6690367
2015-11-05,2015-10-01,2015-12-15,2599.11197528303,907,"factor_midas","Germany","Revenues",-1692.11197528303,1692.11197528303,2863242.93689623
2015-11-07,2015-10-01,2015-12-15,2604.16043162022,907,"factor_midas","Germany","Revenues",-1697.16043162022,1697.16043162022,2880353.53065732
2015-11-15,2015-10-01,2015-12-15,2444.17476985198,907,"factor_midas","Germany","Revenues",-1537.17476985198,1537.17476985198,2362906.27306949
2015-11-26,2015-10-01,2015-12-15,2423.32758327341,907,"factor_midas","Germany","Revenues",-1516.32758327341,1516.32758327341,2299249.33979579
2015-11-27,2015-10-01,2015-12-15,2454.38087436576,907,"factor_midas","Germany","Revenues",-1547.38087436576,1547.38087436576,2394387.57035296
2015-12-01,2015-10-01,2015-12-15,2345.09962640873,907,"factor_midas","Germany","Revenues",-1438.09962640873,1438.09962640873,2068130.53547693
2015-12-02,2015-10-01,2015-12-15,2755.62438982267,907,"factor_midas","Germany","Revenues",-1848.62438982267,1848.62438982267,3417412.13464725
2015-12-05,2015-10-01,2015-12-15,2474.8539765928,907,"factor_midas","Germany","Revenues",-1567.8539765928,1567.8539765928,2458166.09191786
2015-12-15,2016-01-01,2016-03-15,3809.18057024453,6790,"factor_midas","Germany","Revenues",2980.81942975547,2980.81942975547,8885284.47280775
2015-12-27,2016-01-01,2016-03-15,3783.01969944037,6790,"factor_midas","Germany","Revenues",3006.98030055963,3006.98030055963,9041930.5279537
2015-12-31,2016-01-01,2016-03-15,3781.67280916303,6790,"factor_midas","Germany","Revenues",3008.32719083697,3008.32719083697,9050032.48712905
2016-01-01,2016-01-01,2016-03-15,3706.53431636326,6790,"factor_midas","Germany","Revenues",3083.46568363674,3083.46568363674,9507760.62216538
2016-01-05,2016-01-01,2016-03-15,3729.38017304597,6790,"factor_midas","Germany","Revenues",3060.61982695403,3060.61982695403,9367393.72514414
2016-01-15,2016-01-01,2016-03-15,3725.29127697542,6790,"factor_midas","Germany","Revenues",3064.70872302458,3064.70872302458,9392439.55698295
2016-01-27,2016-01-01,2016-03-15,3732.99711458322,6790,"factor_midas","Germany","Revenues",3057.00288541678,3057.00288541678,9345266.64144653
2016-01-28,2016-01-01,2016-03-15,3726.51226247316,6790,"factor_midas","Germany","Revenues",3063.48773752684,3063.48773752684,9384957.1179773
2016-02-01,2016-01-01,2016-03-15,3599.56074710203,6790,"factor_midas","Germany","Revenues",3190.43925289797,3190.43925289797,10178902.6264322
2016-02-05,2016-01-01,2016-03-15,3764.14741268988,6790,"factor_midas","Germany","Revenues",3025.85258731012,3025.85258731012,9155783.88013135
2016-02-15,2016-01-01,2016-03-15,3553.01667190247,6790,"factor_midas","Germany","Revenues",3236.98332809753,3236.98332809753,10478061.0663814
2016-02-25,2016-01-01,2016-03-15,3579.87132915552,6790,"factor_midas","Germany","Revenues",3210.12867084448,3210.12867084448,10304926.0833778
2016-02-27,2016-01-01,2016-03-15,3523.06499023209,6790,"factor_midas","Germany","Revenues",3266.93500976791,3266.93500976791,10672864.3580472
2016-03-01,2016-01-01,2016-03-15,3589.57552564438,6790,"factor_midas","Germany","Revenues",3200.42447435562,3200.42447435562,10242716.8160545
2016-03-02,2016-01-01,2016-03-15,3355.48396458669,6790,"factor_midas","Germany","Revenues",3434.51603541331,3434.51603541331,11795900.3975111
2016-03-05,2016-01-01,2016-03-15,3149.15661914229,6790,"factor_midas","Germany","Revenues",3640.84338085771,3640.84338085771,13255740.5239354
2016-03-15,2016-04-01,2016-06-15,2279.59376954461,2903,"factor_midas","Germany","Revenues",623.406230455385,623.406230455385,388635.328170593
2016-03-27,2016-04-01,2016-06-15,2319.33077855292,2903,"factor_midas","Germany","Revenues",583.669221447079,583.669221447079,340669.760064639
2016-03-31,2016-04-01,2016-06-15,2320.32546499716,2903,"factor_midas","Germany","Revenues",582.67453500284,582.67453500284,339509.613740775
2016-04-01,2016-04-01,2016-06-15,2276.52552593804,2903,"factor_midas","Germany","Revenues",626.474474061959,626.474474061959,392470.266651208
2016-04-05,2016-04-01,2016-06-15,2255.30218549611,2903,"factor_midas","Germany","Revenues",647.697814503888,647.697814503888,419512.458913113
2016-04-15,2016-04-01,2016-06-15,2093.20225882584,2903,"factor_midas","Germany","Revenues",809.797741174163,809.797741174163,655772.381610777
2016-04-27,2016-04-01,2016-06-15,2085.88648160551,2903,"factor_midas","Germany","Revenues",817.113518394486,817.113518394486,667674.501943016
2016-04-28,2016-04-01,2016-06-15,2102.70824119467,2903,"factor_midas","Germany","Revenues",800.29175880533,800.29175880533,640466.899211728
2016-05-01,2016-04-01,2016-06-15,4116.5758308091,2903,"factor_midas","Germany","Revenues",-1213.5758308091,1213.5758308091,1472766.29712399
2016-05-05,2016-04-01,2016-06-15,3768.43250937629,2903,"factor_midas","Germany","Revenues",-865.432509376293,865.432509376293,748973.428285347
2016-05-07,2016-04-01,2016-06-15,3669.01057555798,2903,"factor_midas","Germany","Revenues",-766.010575557976,766.010575557976,586772.201866662
2016-05-15,2016-04-01,2016-06-15,3573.89302641384,2903,"factor_midas","Germany","Revenues",-670.893026413837,670.893026413837,450097.452890718
2016-05-26,2016-04-01,2016-06-15,3565.93400338921,2903,"factor_midas","Germany","Revenues",-662.934003389214,662.934003389214,439481.49284965
2016-05-27,2016-04-01,2016-06-15,1915.53204165476,2903,"factor_midas","Germany","Revenues",987.467958345236,987.467958345236,975092.968758509
2016-06-01,2016-04-01,2016-06-15,1872.82456371265,2903,"factor_midas","Germany","Revenues",1030.17543628735,1030.17543628735,1061261.42952984
2016-06-03,2016-04-01,2016-06-15,1757.63717926952,2903,"factor_midas","Germany","Revenues",1145.36282073048,1145.36282073048,1311855.99111169
2016-06-05,2016-04-01,2016-06-15,2051.45585613674,2903,"factor_midas","Germany","Revenues",851.544143863257,851.544143863257,725127.428947807
2016-06-15,2016-07-01,2016-09-15,3349.85296125063,3547,"factor_midas","Germany","Revenues",197.147038749371,197.147038749371,38866.954887646
2016-06-27,2016-07-01,2016-09-15,3346.35186573621,3547,"factor_midas","Germany","Revenues",200.648134263794,200.648134263794,40259.6737835413
2016-06-30,2016-07-01,2016-09-15,3355.08606798325,3547,"factor_midas","Germany","Revenues",191.913932016747,191.913932016747,36830.9573021286
2016-07-01,2016-07-01,2016-09-15,3258.63453103388,3547,"factor_midas","Germany","Revenues",288.365468966121,288.365468966121,83154.643692051
2016-07-05,2016-07-01,2016-09-15,3379.62315464577,3547,"factor_midas","Germany","Revenues",167.376845354228,167.376845354228,28015.0083607333
2016-07-15,2016-07-01,2016-09-15,3657.17368220155,3547,"factor_midas","Germany","Revenues",-110.173682201547,110.173682201547,12138.2402498475
2016-07-27,2016-07-01,2016-09-15,3624.83567636359,3547,"factor_midas","Germany","Revenues",-77.8356763635879,77.8356763635879,6058.3925149772
2016-07-28,2016-07-01,2016-09-15,3624.30156359045,3547,"factor_midas","Germany","Revenues",-77.3015635904476,77.3015635904476,5975.53173352801
2016-08-01,2016-07-01,2016-09-15,3637.3201679497,3547,"factor_midas","Germany","Revenues",-90.320167949697,90.320167949697,8157.73273846146
2016-08-05,2016-07-01,2016-09-15,3642.24168726105,3547,"factor_midas","Germany","Revenues",-95.2416872610515,95.2416872610515,9070.97899233195
