"model","block","year_month","cross_sec_sd","cross_sec_sd_w","fragmentation_index"
"factor_midas","Expenditures","2022-12",0.191274023590557,0.159866107547621,120.658771752778
"factor_midas","Expenditures","2023-01",0.880378728456433,0.714479713458092,120.658771752778
"factor_midas","Expenditures","2023-02",0.42093502449902,0.38317532296054,120.658771752778
"factor_midas","Expenditures","2023-03",0.325734825793399,0.249969722919057,120.658771752778
"factor_midas","Expenditures","2023-04",0.0981217299398337,0.0915296982213162,120.658771752778
"factor_midas","Expenditures","2023-05",0.37590927691784,0.28353771638759,120.658771752778
"factor_midas","Expenditures","2023-06",0.393011356653579,0.35222340356268,120.658771752778
"factor_midas","Expenditures","2023-07",0.240921033716419,0.176282298237013,120.658771752778
"factor_midas","Expenditures","2023-08",0.601655333451742,0.452873454199017,120.658771752778
"factor_midas","Expenditures","2023-09",0.101467071556419,0.0934685871081425,120.658771752778
"factor_midas","Expenditures","2023-10",0.162304389462954,0.136030396690815,120.658771752778
"factor_midas","Expenditures","2023-11",0.246018742918768,0.227765622064178,120.658771752778
"factor_midas","Expenditures","2023-12",0.0760001091789686,0.0615613483765232,120.658771752778
"factor_midas","Expenditures","2024-01",0.413809772373262,0.350879329957329,120.658771752778
"factor_midas","Expenditures","2024-02",0.212661338319254,0.170850749395394,120.658771752778
"factor_midas","Expenditures","2024-03",0.166594704015304,0.147034065432922,120.658771752778
"factor_midas","Expenditures","2024-04",0.349580016529075,0.280637692027997,120.658771752778
"factor_midas","Expenditures","2024-05",0.107171933668971,0.0784407008341893,120.658771752778
"factor_midas","Expenditures","2024-06",0.118265649120865,0.105055045297373,120.658771752778
"factor_midas","Expenditures","2024-07",0.210893234427821,0.193408054746718,120.658771752778
"factor_midas","Expenditures","2024-08",0.307964911638796,0.257735176822261,120.658771752778
"factor_midas","Expenditures","2024-09",0.0410202455137913,0.0388147716421944,120.658771752778
"factor_midas","Expenditures","2024-10",0.24668896879864,0.234942077500037,120.658771752778
"factor_midas","Expenditures","2024-11",0.293804549833657,0.225823172060816,120.658771752778
"factor_midas","Expenditures","2024-12",0.116208812892849,0.108540696075325,120.658771752778
"factor_midas","Expenditures","2025-01",0.269463809307514,0.207111795269844,120.658771752778
"factor_midas","Expenditures","2025-02",0.53297932484428,0.458713705086382,120.658771752778
"factor_midas","Expenditures","2025-03",0.22957369454872,0.193627291221458,120.658771752778
"factor_midas","Expenditures","2025-04",0.166183684873988,0.156650324876111,120.658771752778
"factor_midas","Expenditures","2025-05",0.580076270705596,0.506888776700322,120.658771752778
"factor_midas","Expenditures","2025-06",0.282412835464829,0.207124154904621,120.658771752778
"factor_midas","Expenditures","2025-07",0.150726214261465,0.123991421531448,120.658771752778
"factor_midas","Expenditures","2025-08",0.127591407722896,0.110821254879093,120.658771752778
"factor_midas","Expenditures","2025-09",0.0970037488282409,0.0787998128774827,120.658771752778
"factor_midas","Revenues","2013-01",NA,NA,NA
"factor_midas","Revenues","2013-02",NA,NA,NA
"factor_midas","Revenues","2013-03",2.71724562307462,1.09040613825462,NA
"factor_midas","Revenues","2013-04",0.361223201841518,0.144418785876655,NA
"factor_midas","Revenues","2013-05",2.06382648872022,0.825127827452854,NA
"factor_midas","Revenues","2013-06",1.25383390833525,0.804602548124843,NA
"factor_midas","Revenues","2013-07",0.0943699806008329,0.0377082091424215,NA
"factor_midas","Revenues","2013-08",0.269408900297756,0.107649986707403,NA
"factor_midas","Revenues","2013-09",0.251646645836798,0.160542919052271,NA
"factor_midas","Revenues","2013-10",0.17910322179231,0.133369516915935,NA
"factor_midas","Revenues","2013-11",0.521744535010384,0.377523170143887,NA
"factor_midas","Revenues","2013-12",0.139645587930967,0.0786867075281941,NA
"factor_midas","Revenues","2014-01",0.573356673428796,0.419927195218921,NA
"factor_midas","Revenues","2014-02",0.165081932544879,0.130549094102915,NA
"factor_midas","Revenues","2014-03",0.523823162644517,0.508464759137126,NA
"factor_midas","Revenues","2014-04",0.394448225880481,0.311109951609443,NA
"factor_midas","Revenues","2014-05",1.34327350186825,1.18907667093006,NA
"factor_midas","Revenues","2014-06",0.910576155685402,0.836061121170326,NA
"factor_midas","Revenues","2014-07",0.275569947825265,0.240458958448803,NA
"factor_midas","Revenues","2014-08",0.198875113681161,0.191899845749559,NA
"factor_midas","Revenues","2014-09",0.862111997141117,0.794983985890872,NA
"factor_midas","Revenues","2014-10",0.326418719548847,0.281078724380776,NA
"factor_midas","Revenues","2014-11",0.135292124600503,0.125939160184908,NA
"factor_midas","Revenues","2014-12",0.331519975030736,0.221632044564361,NA
"factor_midas","Revenues","2015-01",1.12003750890701,0.764748219255372,NA
"factor_midas","Revenues","2015-02",1.1213255225478,0.779669802119621,NA
"factor_midas","Revenues","2015-03",0.519770228704776,0.348844459452918,NA
"factor_midas","Revenues","2015-04",1.42289299442238,0.960781955114016,NA
"factor_midas","Revenues","2015-05",0.17300554146933,0.157176509233948,NA
"factor_midas","Revenues","2015-06",0.438091732546923,0.393952674023495,NA
"factor_midas","Revenues","2015-07",0.437747145444682,0.294854166675014,NA
"factor_midas","Revenues","2015-08",0.409515667718593,0.316809134738144,NA
"factor_midas","Revenues","2015-09",0.449375659854932,0.318865610978627,NA
"factor_midas","Revenues","2015-10",0.31882636317936,0.224219209791053,NA
"factor_midas","Revenues","2015-11",0.684699177966869,0.486891026093133,NA
"factor_midas","Revenues","2015-12",0.180835653733791,0.156805205142245,NA
"factor_midas","Revenues","2016-01",0.117917539057643,0.0991462294327533,NA
"factor_midas","Revenues","2016-02",0.326309415145715,0.273959627034983,NA
"factor_midas","Revenues","2016-03",0.157530912897968,0.124592382497886,NA
"factor_midas","Revenues","2016-04",0.20519252239121,0.190417675431384,NA
"factor_midas","Revenues","2016-05",0.0855922729570299,0.0829577911108154,NA
"factor_midas","Revenues","2016-06",0.129178680789292,0.125788598086539,NA
"factor_midas","Revenues","2016-07",0.245517570542958,0.23148803027563,NA
"factor_midas","Revenues","2016-08",0.0808067482317607,0.0557631167472946,NA
"factor_midas","Revenues","2016-09",0.117425929055819,0.0856029675420881,NA
"factor_midas","Revenues","2016-10",0.10589185580218,0.0815688496122048,NA
"factor_midas","Revenues","2016-11",0.18068042167745,0.15098754380192,NA
"factor_midas","Revenues","2016-12",0.346077105967638,0.285624602743447,NA
"factor_midas","Revenues","2017-01",0.173885300337726,0.139755002576104,NA
"factor_midas","Revenues","2017-02",0.121217344349155,0.100667138426883,NA
"factor_midas","Revenues","2017-03",0.253269080385935,0.239049526201248,NA
"factor_midas","Revenues","2017-04",0.322730882684729,0.266059494430383,NA
"factor_midas","Revenues","2017-05",0.232799794923451,0.182732816359467,NA
"factor_midas","Revenues","2017-06",0.442794901064386,0.384244992242234,NA
"factor_midas","Revenues","2017-07",0.0863324904085243,0.0724976526672248,NA
"factor_midas","Revenues","2017-08",0.0396312607427376,0.0337382557944492,NA
"factor_midas","Revenues","2017-09",0.128316188619296,0.0886128024916557,NA
"factor_midas","Revenues","2017-10",0.308315065175837,0.257456422251572,NA
"factor_midas","Revenues","2017-11",0.168400115349128,0.152032097142649,NA
"factor_midas","Revenues","2017-12",0.149616920663273,0.13928512922968,NA
"factor_midas","Revenues","2018-01",0.25285006874791,0.188707754892536,NA
"factor_midas","Revenues","2018-02",0.355846328480156,0.3191194188222,NA
"factor_midas","Revenues","2018-03",0.171281585247581,0.129291795873106,NA
"factor_midas","Revenues","2018-04",0.0872544350463487,0.0810085780163076,NA
"factor_midas","Revenues","2018-05",0.383066589470401,0.350395221817236,NA
"factor_midas","Revenues","2018-06",0.384936892060808,0.313766432081163,NA
"factor_midas","Revenues","2018-07",0.423809741428707,0.320202830388021,NA
"factor_midas","Revenues","2018-08",0.0889159667219243,0.0834872272709242,NA
"factor_midas","Revenues","2018-09",0.0514146677391895,0.0392529528662782,NA
"factor_midas","Revenues","2018-10",0.368552296310485,0.25264670628274,NA
"factor_midas","Revenues","2018-11",0.447615832387717,0.326132665205111,NA
"factor_midas","Revenues","2018-12",0.0850510320414931,0.0648942508165011,NA
"factor_midas","Revenues","2019-01",0.418541329576751,0.292837322346371,NA
"factor_midas","Revenues","2019-02",0.0650295138496627,0.0515262304144776,NA
"factor_midas","Revenues","2019-03",0.0784605237652868,0.0599377883520857,NA
"factor_midas","Revenues","2019-04",0.273245461646755,0.193995552912494,NA
"factor_midas","Revenues","2019-05",0.110081247391273,0.0950720406376658,NA
"factor_midas","Revenues","2019-06",0.330585894100329,0.306876828576622,NA
"factor_midas","Revenues","2019-07",0.096557487317876,0.0893705246303988,NA
"factor_midas","Revenues","2019-08",0.10559456350955,0.0909047301810471,NA
"factor_midas","Revenues","2019-09",0.107297322603964,0.106620877076016,NA
"factor_midas","Revenues","2019-10",0.0701715957057051,0.0561470739825477,NA
"factor_midas","Revenues","2019-11",0.059570980779134,0.0528643605349673,NA
"factor_midas","Revenues","2019-12",0.0979929810401904,0.0893970895058963,NA
"factor_midas","Revenues","2020-01",0.111500314988543,0.0955041163080263,NA
"factor_midas","Revenues","2020-02",0.0759238299507413,0.0744403407191518,NA
"factor_midas","Revenues","2020-03",1.32692833574371,1.18694650301341,NA
"factor_midas","Revenues","2020-04",2.33177905177355,2.2707432015768,NA
"factor_midas","Revenues","2020-05",1.65361256821569,1.54220410948538,NA
"factor_midas","Revenues","2020-06",2.27942506598111,2.23142552914023,NA
"factor_midas","Revenues","2020-07",6.76807806387759,4.87252749250895,NA
"factor_midas","Revenues","2020-08",2.63996066820752,1.9060213849934,NA
"factor_midas","Revenues","2020-09",3.03314393713504,2.31077446468529,NA
"factor_midas","Revenues","2020-10",2.66748061934952,2.20885567108062,NA
"factor_midas","Revenues","2020-11",3.88327646044833,3.5636332489387,NA
"factor_midas","Revenues","2020-12",1.66457005392013,1.64702062928632,NA
"factor_midas","Revenues","2021-01",0.524016162540143,0.403326020522489,NA
"factor_midas","Revenues","2021-02",1.1660274612096,1.0188642862139,NA
"factor_midas","Revenues","2021-03",0.88640280550503,0.882756375098381,NA
"factor_midas","Revenues","2021-04",1.13572169910778,0.957126798567675,NA
"factor_midas","Revenues","2021-05",0.924274645091976,0.777476952427196,NA
"factor_midas","Revenues","2021-06",0.730308030949724,0.593236143016807,NA
"factor_midas","Revenues","2021-07",0.527351177509318,0.526086582840328,NA
"factor_midas","Revenues","2021-08",0.451390525978156,0.365221845892111,NA
"factor_midas","Revenues","2021-09",0.800623025938343,0.736491499462557,NA
"factor_midas","Revenues","2021-10",0.648018856384519,0.550273191324753,NA
"factor_midas","Revenues","2021-11",1.22064745104529,1.15210615397078,NA
"factor_midas","Revenues","2021-12",0.765508371607792,0.624893687709693,NA
"factor_midas","Revenues","2022-01",1.4326230763979,1.19179194959952,NA
"factor_midas","Revenues","2022-02",1.35009200420565,1.24954115263709,NA
"factor_midas","Revenues","2022-03",0.950097852535485,0.716493338825115,NA
"factor_midas","Revenues","2022-04",0.93582750748689,0.741280058676262,NA
"factor_midas","Revenues","2022-05",0.674300671339189,0.603632336901304,NA
"factor_midas","Revenues","2022-06",0.475304377672148,0.391584631089601,NA
"factor_midas","Revenues","2022-07",0.362675157898973,0.272519129785693,NA
"factor_midas","Revenues","2022-08",0.37358866611402,0.343294093213161,NA
"factor_midas","Revenues","2022-09",0.621734174853861,0.61104546017586,NA
"factor_midas","Revenues","2022-10",1.29310640030585,1.19695659926276,NA
"factor_midas","Revenues","2022-11",0.963840410139503,0.924232012694202,NA
"factor_midas","Revenues","2022-12",0.683913395386864,0.646723551810551,NA
"factor_midas","Revenues","2023-01",1.51752600683086,1.43878851867424,NA
"factor_midas","Revenues","2023-02",0.482805179104449,0.474136030625901,NA
"factor_midas","Revenues","2023-03",0.219345110094603,0.168150022946063,NA
"factor_midas","Revenues","2023-04",0.449795295960008,0.37596673260137,NA
"factor_midas","Revenues","2023-05",0.285867150046597,0.226681283560106,NA
"factor_midas","Revenues","2023-06",0.301261895359289,0.299853096767125,NA
"factor_midas","Revenues","2023-07",0.602436188374514,0.532409301750936,NA
"factor_midas","Revenues","2023-08",1.13245612207094,1.01843219132662,NA
"factor_midas","Revenues","2023-09",0.577222825421861,0.535863818570748,NA
"factor_midas","Revenues","2023-10",0.238731702763541,0.190835725705901,NA
"factor_midas","Revenues","2023-11",0.159120739710851,0.146573557707306,NA
"factor_midas","Revenues","2023-12",0.122870971595069,0.0939748330734449,NA
"factor_midas","Revenues","2024-01",0.224279064332888,0.183564573288222,NA
"factor_midas","Revenues","2024-02",0.103534678670693,0.091250157151397,NA
"factor_midas","Revenues","2024-03",0.470203271230641,0.41951749938916,NA
"factor_midas","Revenues","2024-04",0.567562477939956,0.486929896875142,NA
"factor_midas","Revenues","2024-05",0.659889952966622,0.623010940963825,NA
"factor_midas","Revenues","2024-06",0.320117454698538,0.293522804974451,NA
"factor_midas","Revenues","2024-07",0.774717222941018,0.72884163998842,NA
"factor_midas","Revenues","2024-08",0.341149673072839,0.278077218939053,NA
"factor_midas","Revenues","2024-09",0.247062890780062,0.223805562268209,NA
"factor_midas","Revenues","2024-10",0.388495432520597,0.329651713581557,NA
"factor_midas","Revenues","2024-11",0.178530409196644,0.175388972118837,NA
"factor_midas","Revenues","2024-12",0.073660171511195,0.0583281220245129,NA
"factor_midas","Revenues","2025-01",0.140510510938147,0.118526972452695,NA
"factor_midas","Revenues","2025-02",0.715126573597361,0.590522900122873,NA
"factor_midas","Revenues","2025-03",0.20293695483438,0.166012223331655,NA
"factor_midas","Revenues","2025-04",0.100867343117876,0.0863171425032181,NA
"factor_midas","Revenues","2025-05",0.160042616284594,0.128937280550106,NA
"factor_midas","Revenues","2025-06",0.0866309037704638,0.0815503252795038,NA
"factor_midas","Revenues","2025-07",0.153380987915229,0.14499783554734,NA
"factor_midas","Revenues","2025-08",0.113847704332701,0.0957541241891679,NA
"factor_midas","Revenues","2025-09",0.117844315501376,0.103893397462416,NA
"factor_midas","Total","2013-01",4.32347162146394,2.39740922784731,120.578288363917
"factor_midas","Total","2013-02",1.65915595123328,0.665804304985633,120.578288363917
"factor_midas","Total","2013-03",2.19561057951959,1.31685058477034,120.578288363917
"factor_midas","Total","2013-04",0.77263855944694,0.579004876243721,120.578288363917
"factor_midas","Total","2013-05",2.08031065023201,1.5245255826959,120.578288363917
"factor_midas","Total","2013-06",0.840234805882118,0.697483460680233,120.578288363917
"factor_midas","Total","2013-07",0.0932378140997766,0.0669198089300706,120.578288363917
"factor_midas","Total","2013-08",0.35564080750869,0.279037094117478,120.578288363917
"factor_midas","Total","2013-09",0.159732586810819,0.138084720670288,120.578288363917
"factor_midas","Total","2013-10",0.234273021983726,0.17151218556673,120.578288363917
"factor_midas","Total","2013-11",1.40113439930504,1.34417910651555,120.578288363917
"factor_midas","Total","2013-12",0.163132351242814,0.127820320966106,120.578288363917
"factor_midas","Total","2014-01",0.243336678072608,0.230140058506076,120.578288363917
"factor_midas","Total","2014-02",1.78958399743287,1.27091577770043,120.578288363917
"factor_midas","Total","2014-03",0.357992726356423,0.341330907329626,120.578288363917
"factor_midas","Total","2014-04",0.781508744945156,0.734173978672786,120.578288363917
"factor_midas","Total","2014-05",0.745397766645785,0.669941528781206,120.578288363917
"factor_midas","Total","2014-06",0.259078840899522,0.247202510915444,120.578288363917
"factor_midas","Total","2014-07",0.248877119222674,0.211885508840974,120.578288363917
"factor_midas","Total","2014-08",0.589474337830861,0.516203504289435,120.578288363917
"factor_midas","Total","2014-09",0.641902739271929,0.569541009714784,120.578288363917
"factor_midas","Total","2014-10",0.831539932581061,0.824362320097815,120.578288363917
"factor_midas","Total","2014-11",0.512630046995373,0.466441369569053,120.578288363917
"factor_midas","Total","2014-12",0.660280192420145,0.648670762018318,120.578288363917
"factor_midas","Total","2015-01",0.90836516290405,0.747536572067344,120.578288363917
"factor_midas","Total","2015-02",0.825821501762532,0.722086054275095,120.578288363917
"factor_midas","Total","2015-03",0.303726030389598,0.209017526568833,120.578288363917
"factor_midas","Total","2015-04",1.08227367914877,0.792426224938627,120.578288363917
"factor_midas","Total","2015-05",0.687568557423091,0.638600302360642,120.578288363917
"factor_midas","Total","2015-06",0.448610056578739,0.353635529726134,120.578288363917
"factor_midas","Total","2015-07",0.55846350558276,0.488640779967709,120.578288363917
"factor_midas","Total","2015-08",0.418153036892529,0.287538807121522,120.578288363917
"factor_midas","Total","2015-09",0.361448072002406,0.337235104187554,120.578288363917
"factor_midas","Total","2015-10",0.162058861638395,0.115844164809984,120.578288363917
"factor_midas","Total","2015-11",1.09677087267436,1.06006835652145,120.578288363917
"factor_midas","Total","2015-12",2.29296632816649,2.20652504091775,120.578288363917
"factor_midas","Total","2016-01",0.212282753646544,0.193943135770039,120.578288363917
"factor_midas","Total","2016-02",0.104124652119889,0.101240910491299,120.578288363917
"factor_midas","Total","2016-03",0.168562530754655,0.147801010090699,120.578288363917
"factor_midas","Total","2016-04",0.183434008981891,0.169964509938251,120.578288363917
"factor_midas","Total","2016-05",0.144246691525234,0.111212757029287,120.578288363917
"factor_midas","Total","2016-06",0.116941848907894,0.0877733184323021,120.578288363917
"factor_midas","Total","2016-07",0.181950683479199,0.149953135974695,120.578288363917
"factor_midas","Total","2016-08",0.346162935292992,0.259472938075235,120.578288363917
"factor_midas","Total","2016-09",0.19776299089528,0.183145195083103,120.578288363917
"factor_midas","Total","2016-10",0.893284722903855,0.858752223808398,120.578288363917
"factor_midas","Total","2016-11",0.275267086323366,0.241686274714268,120.578288363917
"factor_midas","Total","2016-12",0.437819505670977,0.401110990136077,120.578288363917
"factor_midas","Total","2017-01",0.163483389841445,0.154827731087726,120.578288363917
"factor_midas","Total","2017-02",0.110376686229566,0.109143998904169,120.578288363917
"factor_midas","Total","2017-03",0.279384649436779,0.249133682317228,120.578288363917
"factor_midas","Total","2017-04",0.246824830683407,0.204589396774381,120.578288363917
"factor_midas","Total","2017-05",0.241883592243862,0.214315965826127,120.578288363917
"factor_midas","Total","2017-06",0.323722640228845,0.267410250788182,120.578288363917
