"country","model","block","year_month","weight","surprise_zscore","contrib_zscore","contrib_index"
"Italy","factor_midas","Total","2016-06",0.203654496006923,-0.117479584981095,-0.0239252456704274,-0.362696071066226
"Italy","factor_midas","Total","2016-07",0.204169143670185,0.0118633674203785,0.00242213356726346,0.0658512305763403
"Italy","factor_midas","Total","2016-08",0.204169143670185,0.143761109448538,0.0293515826091837,0.503866056169574
"Italy","factor_midas","Total","2016-09",0.204169143670185,0.0759030162031491,0.0154970538201811,0.278518370751102
"Italy","factor_midas","Total","2016-10",0.203886723911051,0.0404821303865387,0.00825376894145139,0.160704368766133
"Italy","factor_midas","Total","2016-11",0.203886723911051,0.0139483567746696,0.0028438847667299,0.0727111287417452
"Italy","factor_midas","Total","2016-12",0.203886723911051,0.360406750515124,0.0734821516379562,1.22166178479283
"Italy","factor_midas","Total","2017-01",0.203069947623657,0.164358033264179,0.0333761772064841,0.569327183795164
"Italy","factor_midas","Total","2017-02",0.203069947623657,-0.030751407946656,-0.00624468680108113,-0.0751169639893527
"Italy","factor_midas","Total","2017-03",0.203069947623657,0.115991711915054,0.0235544308633683,0.40957380359032
"Italy","factor_midas","Total","2017-04",0.20250657510845,-0.353669383268925,-0.0716203755265077,-1.13847035270997
"Italy","factor_midas","Total","2017-05",0.20250657510845,0.476492727504742,0.0964929103110693,1.59593804389051
"Italy","factor_midas","Total","2017-06",0.20250657510845,-0.223595439832357,-0.0452795467303181,-0.710029595783093
"Italy","factor_midas","Total","2017-07",0.201432605360771,-0.127047816726864,-0.0255915727286901,-0.389799334659553
"Italy","factor_midas","Total","2017-08",0.201432605360771,-0.201099184759173,-0.0405079327219674,-0.632417993911386
"Italy","factor_midas","Total","2017-09",0.201432605360771,0.0247754867855841,0.00499059085230157,0.107627888093483
"Italy","factor_midas","Total","2017-10",0.201103554039775,0.340838854989231,0.0685439050931818,1.14133985931716
"Italy","factor_midas","Total","2017-11",0.201103554039775,0.150754121994216,0.0303171897191826,0.519571918893291
"Italy","factor_midas","Total","2017-12",0.201103554039775,0.0454679511586642,0.00914376657291426,0.175180422721666
"Italy","factor_midas","Total","2018-01",0.201204811679074,-0.10529807328314,-0.0211864790051035,-0.318149285077957
"Italy","factor_midas","Total","2018-02",0.201204811679074,-0.385013832230563,-0.0774666356077888,-1.23356136574514
"Italy","factor_midas","Total","2018-03",0.201204811679074,-0.0361124723965965,-0.00726600320782295,-0.091728953602588
"Italy","factor_midas","Total","2018-04",0.200733560624334,0.0107908511955707,0.00216608598265425,0.061686546852526
"Italy","factor_midas","Total","2018-05",0.200733560624334,0.232945094650994,0.0467598982792665,0.787017053437787
"Italy","factor_midas","Total","2018-06",0.200733560624334,-0.133993826833837,-0.0268970579620366,-0.411033407659289
"Italy","factor_midas","Total","2018-07",0.200676608264872,-0.00076275166616637,-0.000153066417314647,0.0239649012141321
"Italy","factor_midas","Total","2018-08",0.200676608264872,0.175682825163265,0.0352554334841545,0.599893799154708
"Italy","factor_midas","Total","2018-09",0.200676608264872,-0.059196162745707,-0.0118792851621038,-0.166765241477294
"Italy","factor_midas","Total","2018-10",0.200211659801942,-0.0515591411243735,-0.0103227412224734,-0.141447630218924
"Italy","factor_midas","Total","2018-11",0.200211659801942,-0.120077820798103,-0.0240409798073885,-0.364578518335655
"Italy","factor_midas","Total","2018-12",0.200211659801942,-0.0690626601036123,-0.0138271498096816,-0.198447790665725
"Italy","factor_midas","Total","2019-01",0.199384424564197,-0.0633816435039467,-0.0126373125179675,-0.179094762944913
"Italy","factor_midas","Total","2019-02",0.199384424564197,-0.0178356135763025,-0.00355614354966044,-0.0313870755115852
"Italy","factor_midas","Total","2019-03",0.199384424564197,0.0446331737139948,0.00889915965743868,0.17120182459832
"Italy","factor_midas","Total","2019-04",0.199602036133413,-0.0420278983856,-0.00838885409217393,-0.109992429157197
"Italy","factor_midas","Total","2019-05",0.199602036133413,0.114808085908079,0.0229159277118324,0.399188375870454
"Italy","factor_midas","Total","2019-06",0.199602036133413,-0.00991511393993058,-0.00197907693090493,-0.00573565728584324
"Italy","factor_midas","Total","2019-07",0.198388459592404,-0.0388088271346512,-0.00769922343383133,-0.0987753986094329
"Italy","factor_midas","Total","2019-08",0.198388459592404,0.138372781813088,0.0274515630334142,0.472961720109489
"Italy","factor_midas","Total","2019-09",0.198388459592404,-0.12187985689121,-0.0241795570639898,-0.36683251516964
"Italy","factor_midas","Total","2019-10",0.198346611898871,-0.0281357655628783,-0.00558063377257785,-0.0643159605595485
"Italy","factor_midas","Total","2019-11",0.198346611898871,0.0701483637916148,0.0139136902883162,0.252764531518043
"Italy","factor_midas","Total","2019-12",0.198346611898871,0.0152434808822512,0.00302349278653975,0.0756325021181441
"Italy","factor_midas","Total","2020-01",0.194877598535108,-0.0324914795122635,-0.00633186150020257,-0.0765348842213034
"Italy","factor_midas","Total","2020-02",0.194877598535108,0.00643395385584173,0.00125383347651213,0.0468485112969967
"Italy","factor_midas","Total","2020-03",0.194877598535108,-1.87012067067702,-0.364444625272403,-5.90133655477215
"Italy","factor_midas","Total","2020-04",0.193110355407777,-0.638803748664388,-0.1233596189404,-1.98002324318998
"Italy","factor_midas","Total","2020-05",0.193110355407777,0.499933184935745,0.0965422750230835,1.59674097438083
