"country","model","block","year_month","mensual_surprise","surprise_zscore","climate_index_country"
"France","factor_midas","Expenditures","2019-05",-153.506869885974,0.0297960540687372,100.297960540687
"France","factor_midas","Expenditures","2019-06",-189.507087343754,0.0160092809215731,100.160092809216
"France","factor_midas","Expenditures","2019-07",124.893060214705,0.13641309561816,101.364130956182
"France","factor_midas","Expenditures","2019-08",-542.813607601382,-0.119294258617274,98.8070574138273
"France","factor_midas","Expenditures","2019-09",61.5395087414357,0.112150991000223,101.121509910002
"France","factor_midas","Expenditures","2019-10",-137.175228721515,0.0360504782849059,100.360504782849
"France","factor_midas","Expenditures","2019-11",109.426149145094,0.130489831558598,101.304898315586
"France","factor_midas","Expenditures","2019-12",60.355366615863,0.111697507660062,101.116975076601
"France","factor_midas","Expenditures","2020-01",96.8508824989106,0.125673962078939,101.256739620789
"France","factor_midas","Expenditures","2020-02",808.499531109535,0.398209495798617,103.982094957986
"France","factor_midas","Expenditures","2020-03",2424.83307392752,1.01720642022324,110.172064202232
"France","factor_midas","Expenditures","2020-04",1771.7174282547,0.7670868964644,107.670868964644
"France","factor_midas","Expenditures","2020-05",-4559.10075406016,-1.65738607284135,83.4261392715865
"France","factor_midas","Expenditures","2020-06",-152.380306569741,0.03022748682036,100.302274868204
"France","factor_midas","Expenditures","2020-07",2210.92401603943,0.935287035744932,109.352870357449
"France","factor_midas","Expenditures","2020-08",-23557.5236799254,-8.93309065268077,10.6690934731923
"France","factor_midas","Expenditures","2020-09",2903.85397567717,1.20065399280853,112.006539928085
"France","factor_midas","Expenditures","2020-10",-2925.65348135392,-1.03183521268153,89.6816478731847
"France","factor_midas","Expenditures","2020-11",-1792.13198257048,-0.597737730368035,94.0226226963196
"France","factor_midas","Expenditures","2020-12",-1200.78713539096,-0.371274174436193,96.2872582556381
"France","factor_midas","Expenditures","2021-01",8867.94017265784,3.48468195803782,134.846819580378
"France","factor_midas","Expenditures","2021-02",-13473.5891330329,-5.0713107011596,49.286892988404
"France","factor_midas","Expenditures","2021-03",-310.362195787786,-0.0302738273887545,99.6972617261125
"France","factor_midas","Expenditures","2021-04",-142.278750850742,0.0340960150395189,100.340960150395
"France","factor_midas","Expenditures","2021-05",-1479.81152029605,-0.478130359450212,95.2186964054979
"France","factor_midas","Expenditures","2021-06",14.3175545862255,0.0940667010853863,100.940667010854
"France","factor_midas","Expenditures","2021-07",613.18824275711,0.323412380232491,103.234123802325
"France","factor_midas","Expenditures","2021-08",635.641586990575,0.332011193939797,103.320111939398
"France","factor_midas","Expenditures","2021-09",50.9019904693155,0.108077208628255,101.080772086283
"France","factor_midas","Expenditures","2021-10",-348.24057309543,-0.0447798674074187,99.5522013259258
"France","factor_midas","Expenditures","2021-11",2465.44154156538,1.03275798548347,110.327579854835
"France","factor_midas","Expenditures","2021-12",-667.16516372792,-0.166916379145408,98.3308362085459
"France","factor_midas","Expenditures","2022-01",505.775427355892,0.282277180958444,102.822771809584
"France","factor_midas","Expenditures","2022-02",-1105.72732808509,-0.334869727705389,96.6513027229461
"France","factor_midas","Expenditures","2022-03",-218.821397594784,0.00478296691748395,100.047829669175
"France","factor_midas","Expenditures","2022-04",-4278.21108630603,-1.54981555237852,84.5018444762148
"France","factor_midas","Expenditures","2022-05",-1683.37676068078,-0.556088438262475,94.4391156173753
"France","factor_midas","Expenditures","2022-06",1487.42872078143,0.658214667488811,106.582146674888
"France","factor_midas","Expenditures","2022-07",-3750.52439619785,-1.34773075392331,86.5226924607669
"France","factor_midas","Expenditures","2022-08",372.266149696535,0.23114798635594,102.311479863559
"France","factor_midas","Expenditures","2022-09",1105.60915330067,0.511991668525567,105.119916685256
"France","factor_midas","Expenditures","2022-10",2549.20829294241,1.06483760277646,110.648376027765
"France","factor_midas","Expenditures","2022-11",1070.39357915254,0.498505385210839,104.985053852108
"France","factor_midas","Expenditures","2022-12",-677.603556013647,-0.170913903511287,98.2908609648871
"France","factor_midas","Expenditures","2023-01",2272.81209815527,0.958987918931119,109.589879189311
"France","factor_midas","Expenditures","2023-02",2305.50996757911,0.971510012962098,109.715100129621
"France","factor_midas","Expenditures","2023-03",-658.710163759873,-0.163678421856526,98.3632157814347
"France","factor_midas","Expenditures","2023-04",-583.582124510064,-0.13490711692363,98.6509288307637
"France","factor_midas","Expenditures","2023-05",-1226.9522199049,-0.381294449591285,96.1870555040871
"France","factor_midas","Expenditures","2023-06",799.687182701882,0.394834687062182,103.948346870622
"France","factor_midas","Expenditures","2023-07",-447.509290646397,-0.0827961735891839,99.1720382641082
"France","factor_midas","Expenditures","2023-08",-2128.05364306029,-0.726383501294923,92.7361649870508
"France","factor_midas","Expenditures","2023-09",-521.964667162928,-0.111309873175136,98.8869012682486
"France","factor_midas","Expenditures","2023-10",-302.862266730212,-0.0274016275011327,99.7259837249887
"France","factor_midas","Expenditures","2023-11",-475.84762516302,-0.0936487244052262,99.0635127559477
"France","factor_midas","Expenditures","2023-12",-724.710999848037,-0.188954340140571,98.1104565985943
"France","factor_midas","Expenditures","2024-01",648.061896588946,0.336767720509425,103.367677205094
"France","factor_midas","Expenditures","2024-02",-964.47594262881,-0.280775587571589,97.1922441242841
"France","factor_midas","Expenditures","2024-03",-1016.82070243878,-0.300821725620317,96.9917827437968
"France","factor_midas","Expenditures","2024-04",472.479951413256,0.269526225379181,102.695262253792
"France","factor_midas","Expenditures","2024-05",623.430210051303,0.327334680975016,103.27334680975
"France","factor_midas","Expenditures","2024-06",88.0609428966482,0.122307735099455,101.223077350995
"France","factor_midas","Expenditures","2024-07",43.7423160712742,0.105335313892504,101.053353138925
"France","factor_midas","Expenditures","2024-08",823.980138852654,0.404138005185676,104.041380051857
"France","factor_midas","Expenditures","2024-09",-4.69412253856353,0.086785920629713,100.867859206297
"France","factor_midas","Expenditures","2024-10",489.93842097371,0.276212183862874,102.762121838629
"France","factor_midas","Expenditures","2024-11",816.444379970827,0.401252083779303,104.012520837793
"France","factor_midas","Expenditures","2024-12",-202.053287282937,0.0112045429328835,100.112045429329
"France","factor_midas","Expenditures","2025-01",426.517149592914,0.251924144984853,102.519241449849
"France","factor_midas","Expenditures","2025-02",2160.05834889965,0.915807336360958,109.15807336361
"France","factor_midas","Expenditures","2025-03",1040.35890430209,0.487003197781065,104.870031977811
"France","factor_midas","Expenditures","2025-04",-335.446152525771,-0.0398800699506348,99.6011993004936
"France","factor_midas","Expenditures","2025-05",1881.52443080331,0.809138982285359,108.091389822854
"France","factor_midas","Expenditures","2025-06",351.211834702503,0.223084949933117,102.230849499331
"France","factor_midas","Expenditures","2025-07",219.783432266432,0.172752654812807,101.727526548128
"France","factor_midas","Expenditures","2025-08",-752.494247146681,-0.199594312753158,98.0040568724684
"France","factor_midas","Expenditures","2025-09",77.0337897206432,0.1180847367391,101.180847367391
"France","factor_midas","Revenues","2013-05",-3727.39905482555,-0.811107286606004,91.88892713394
"France","factor_midas","Revenues","2013-06",4652.91328079286,1.03732130967423,110.373213096742
"France","factor_midas","Revenues","2013-07",-6730.37900991171,-1.47346852097735,85.2653147902265
"France","factor_midas","Revenues","2013-08",2019.18671189208,0.456405550240312,104.564055502403
"France","factor_midas","Revenues","2013-09",33.3555080867059,0.0183947652605899,100.183947652606
"France","factor_midas","Revenues","2013-10",2005.99858776151,0.453496672289469,104.534966722895
"France","factor_midas","Revenues","2013-11",-3221.2688867766,-0.69947117585086,93.0052882414914
"France","factor_midas","Revenues","2013-12",1408.38638123687,0.32168255274511,103.216825527451
"France","factor_midas","Revenues","2014-01",782.093086636179,0.183542303427893,101.835423034279
"France","factor_midas","Revenues","2014-02",-4697.84916551548,-1.02515751099185,89.7484248900815
"France","factor_midas","Revenues","2014-03",3851.41908001509,0.860537349704908,108.605373497049
"France","factor_midas","Revenues","2014-04",-940.723560618772,-0.196455891078385,98.0354410892161
"France","factor_midas","Revenues","2014-05",-962.352305306511,-0.201226499688346,97.9877350031165
"France","factor_midas","Revenues","2014-06",778.539115710777,0.182758411226055,101.827584112261
"France","factor_midas","Revenues","2014-07",2793.1686646487,0.627121189131183,106.271211891312
"France","factor_midas","Revenues","2014-08",-1204.92125491341,-0.254729443858739,97.4527055614126
"France","factor_midas","Revenues","2014-09",-3080.53567654414,-0.668429935402773,93.3157006459723
"France","factor_midas","Revenues","2014-10",-430.921580298284,-0.0840098960932658,99.1599010390673
"France","factor_midas","Revenues","2014-11",4408.67174418155,0.983449446360387,109.834494463604
"France","factor_midas","Revenues","2014-12",290.034668620335,0.0750099702074296,100.750099702074
"France","factor_midas","Revenues","2015-01",1366.34535912,0.312409649255894,103.124096492559
"France","factor_midas","Revenues","2015-02",-2793.86774333758,-0.60520016732797,93.9479983267203
"France","factor_midas","Revenues","2015-03",-300.013979508268,-0.0551358705104415,99.4486412948956
"France","factor_midas","Revenues","2015-04",-24.197746719545,0.00570035988136285,100.057003598814
"France","factor_midas","Revenues","2015-05",-303.958434332971,-0.0560058909586924,99.4399410904131
"France","factor_midas","Revenues","2015-06",329.120801355846,0.0836311197031653,100.836311197032
"France","factor_midas","Revenues","2015-07",724.478320419898,0.170834330600969,101.70834330601
"France","factor_midas","Revenues","2015-08",-829.699572116277,-0.171967553770375,98.2803244622962
"France","factor_midas","Revenues","2015-09",-1615.93764675701,-0.345386500755601,96.546134992444
"France","factor_midas","Revenues","2015-10",511.127115646699,0.123775885502512,101.237758855025
"France","factor_midas","Revenues","2015-11",2446.39264046836,0.550633500614498,105.506335006145
"France","factor_midas","Revenues","2015-12",-311.371298893974,-0.0576409315498017,99.423590684502
"France","factor_midas","Revenues","2016-01",261.147589177626,0.0686384053341281,100.686384053341
"France","factor_midas","Revenues","2016-02",2052.94177852614,0.463850837234037,104.63850837234
"France","factor_midas","Revenues","2016-03",1322.54563426341,0.302748832249108,103.027488322491
"France","factor_midas","Revenues","2016-04",-784.22365230691,-0.161937021822239,98.3806297817776
"France","factor_midas","Revenues","2016-05",-89.2046526837344,-0.00863808230642953,99.9136191769357
"France","factor_midas","Revenues","2016-06",-283.152687026618,-0.051416809221895,99.485831907781
"France","factor_midas","Revenues","2016-07",-922.133912767824,-0.192355609930578,98.0764439006942
"France","factor_midas","Revenues","2016-08",209.269180654937,0.0571956893585819,100.571956893586
"France","factor_midas","Revenues","2016-09",121.437324441901,0.0378227939118909,100.378227939119
"France","factor_midas","Revenues","2016-10",192.470628271132,0.0534904665269266,100.534904665269
"France","factor_midas","Revenues","2016-11",121.418509684893,0.0378186439788703,100.378186439789
"France","factor_midas","Revenues","2016-12",351.318114526119,0.0885271363170248,100.88527136317
"France","factor_midas","Revenues","2017-01",140.254010091503,0.0419731523292153,100.419731523292
"France","factor_midas","Revenues","2017-02",59.7451223636049,0.02421546927742,100.242154692774
"France","factor_midas","Revenues","2017-03",-639.615166530357,-0.130041019660353,98.6995898033965
"France","factor_midas","Revenues","2017-04",935.092194167144,0.217289008113778,102.172890081138
"France","factor_midas","Revenues","2017-05",-5.04016857197348,0.00992590826968929,100.099259082697
"France","factor_midas","Revenues","2017-06",-422.515249704285,-0.08215572870219,99.1784427129781
"France","factor_midas","Revenues","2017-07",-142.694691389155,-0.0204362723021655,99.7956372769783
"France","factor_midas","Revenues","2017-08",608.754617074751,0.145309386665233,101.453093866652
"France","factor_midas","Revenues","2017-09",608.584087969395,0.145271773404269,101.452717734043
"France","factor_midas","Revenues","2017-10",-441.64441075289,-0.0863750091882892,99.1362499081171
"France","factor_midas","Revenues","2017-11",1092.40984880102,0.251988246027509,102.519882460275
"France","factor_midas","Revenues","2017-12",-101.297241771203,-0.0113053203015267,99.8869467969847
"France","factor_midas","Revenues","2018-01",324.243086106421,0.0825552518845843,100.825552518846
"France","factor_midas","Revenues","2018-02",-925.466995030673,-0.193090781165452,98.0690921883455
"France","factor_midas","Revenues","2018-03",305.511295337315,0.0784236185598939,100.784236185599
"France","factor_midas","Revenues","2018-04",-475.800315567763,-0.0939087082514255,99.0609129174858
"France","factor_midas","Revenues","2018-05",878.76224177826,0.204864424082444,102.048644240824
"France","factor_midas","Revenues","2018-06",-410.856166018541,-0.0795841081195588,99.2041589188044
"France","factor_midas","Revenues","2018-07",141.399119819346,0.0422257268732246,100.422257268732
"France","factor_midas","Revenues","2018-08",-143.396138395603,-0.0205909890541872,99.7940901094581
"France","factor_midas","Revenues","2018-09",-101.524561405744,-0.0113554597350173,99.8864454026498
"France","factor_midas","Revenues","2018-10",8.37887926714484,0.0128857205973581,100.128857205974
"France","factor_midas","Revenues","2018-11",-576.52748124884,-0.116125896109188,98.8387410389081
"France","factor_midas","Revenues","2018-12",-212.619406885735,-0.0358594258236985,99.641405741763
"France","factor_midas","Revenues","2019-01",389.805255489672,0.0970161674052498,100.970161674052
"France","factor_midas","Revenues","2019-02",308.433736941028,0.0790682156124767,100.790682156125
"France","factor_midas","Revenues","2019-03",-85.6287789600653,-0.00784935904853569,99.9215064095146
"France","factor_midas","Revenues","2019-04",313.595004337673,0.0802066259564993,100.802066259565
"France","factor_midas","Revenues","2019-05",-117.858363044424,-0.0149581734318065,99.8504182656819
"France","factor_midas","Revenues","2019-06",219.062503051218,0.0593557827351663,100.593557827352
"France","factor_midas","Revenues","2019-07",-323.621671590498,-0.06034297155744,99.3965702844256
"France","factor_midas","Revenues","2019-08",269.308207641055,0.0704383764959453,100.704383764959
"France","factor_midas","Revenues","2019-09",-277.482869317097,-0.0501662289606522,99.4983377103935
"France","factor_midas","Revenues","2019-10",262.941032296053,0.0690339814669904,100.69033981467
"France","factor_midas","Revenues","2019-11",-74.6505640465741,-0.00542791631829765,99.945720836817
"France","factor_midas","Revenues","2019-12",27.5799034560798,0.0171208517914364,100.171208517914
"France","factor_midas","Revenues","2020-01",28.599244634117,0.0173456858199775,100.1734568582
"France","factor_midas","Revenues","2020-02",-64.3759875255118,-0.00316167368966899,99.9683832631033
"France","factor_midas","Revenues","2020-03",2362.41962448218,0.53211174177682,105.321117417768
"France","factor_midas","Revenues","2020-04",-1076.05131266451,-0.226304860512197,97.736951394878
"France","factor_midas","Revenues","2020-05",-1320.66103391599,-0.280257933569825,97.1974206643017
"France","factor_midas","Revenues","2020-06",-24203.4228234732,-5.32746256744879,46.7253743255121
"France","factor_midas","Revenues","2020-07",32032.5590506713,7.0763945769037,170.763945769037
"France","factor_midas","Revenues","2020-08",7768.00787227958,1.7244114433616,117.244114433616
"France","factor_midas","Revenues","2020-09",-12966.1343188708,-2.84887649753885,71.5112350246115
"France","factor_midas","Revenues","2020-10",12346.1391659535,2.73420063281523,127.342006328152
"France","factor_midas","Revenues","2020-11",-10599.7343250334,-2.32692442180829,76.7307557819171
"France","factor_midas","Revenues","2020-12",-9051.17926528541,-1.98536275432881,80.1463724567119
"France","factor_midas","Revenues","2021-01",1607.58984109078,0.365620458270055,103.656204582701
"France","factor_midas","Revenues","2021-02",2059.36263745122,0.465267073142018,104.65267073142
"France","factor_midas","Revenues","2021-03",5249.64563254757,1.16894136142587,111.689413614259
"France","factor_midas","Revenues","2021-04",-10681.4984638477,-2.34495897306149,76.5504102693851
"France","factor_midas","Revenues","2021-05",7849.43098511515,1.74237077520222,117.423707752022
"France","factor_midas","Revenues","2021-06",-1174.61072882332,-0.248043912228243,97.5195608777176
"France","factor_midas","Revenues","2021-07",-2465.68626045879,-0.532813839297627,94.6718616070237
"France","factor_midas","Revenues","2021-08",6665.5146434681,1.48123673462444,114.812367346244
"France","factor_midas","Revenues","2021-09",-3562.07662361145,-0.774642451260441,92.2535754873956
"France","factor_midas","Revenues","2021-10",53.1067950819352,0.022751266812465,100.227512668125
"France","factor_midas","Revenues","2021-11",2463.12661355273,0.554324479320277,105.543244793203
"France","factor_midas","Revenues","2021-12",-5814.21341567733,-1.27139172294283,87.2860827705717
"France","factor_midas","Revenues","2022-01",2553.0534035736,0.574159450093356,105.741594500934
"France","factor_midas","Revenues","2022-02",3799.45945082326,0.849076719050119,108.490767190501
"France","factor_midas","Revenues","2022-03",825.945310989746,0.193214700142884,101.932147001429
"France","factor_midas","Revenues","2022-04",-4941.27360145448,-1.07884914805776,89.2115085194224
"France","factor_midas","Revenues","2022-05",-151.109002032759,-0.0222921998366941,99.7770780016331
"France","factor_midas","Revenues","2022-06",370.669742906176,0.0927954859739051,100.927954859739
"France","factor_midas","Revenues","2022-07",377.236782680239,0.0942439646970304,100.94243964697
"France","factor_midas","Revenues","2022-08",-3737.87997669777,-0.813419042412724,91.8658095758728
"France","factor_midas","Revenues","2022-09",-1772.45236215141,-0.37990863598009,96.2009136401991
"France","factor_midas","Revenues","2022-10",11137.3374551424,2.46757767653243,124.675776765324
"France","factor_midas","Revenues","2022-11",-8016.7897614322,-1.75720954690145,82.4279045309855
"France","factor_midas","Revenues","2022-12",-116.079775315062,-0.0145658739221603,99.8543412607784
"France","factor_midas","Revenues","2023-01",2346.46116691887,0.528591816966002,105.28591816966
"France","factor_midas","Revenues","2023-02",-1454.0025114245,-0.309668794433499,96.903312055665
"France","factor_midas","Revenues","2023-03",925.525615251012,0.215178927089472,102.151789270895
"France","factor_midas","Revenues","2023-04",-5269.43422769163,-1.15123087578071,88.4876912421929
"France","factor_midas","Revenues","2023-05",1804.04621543773,0.408952444683142,104.089524446831
"France","factor_midas","Revenues","2023-06",55.652518523128,0.0233127718994439,100.233127718994
"France","factor_midas","Revenues","2023-07",-1956.47871525436,-0.420498957667613,95.7950104233239
"France","factor_midas","Revenues","2023-08",799.0570466023,0.187284009876501,101.872840098765
"France","factor_midas","Revenues","2023-09",423.778426547719,0.104509561252053,101.045095612521
"France","factor_midas","Revenues","2023-10",-941.451276101532,-0.196616401815267,98.0338359818473
"France","factor_midas","Revenues","2023-11",179.840057479637,0.0507045669919996,100.50704566992
"France","factor_midas","Revenues","2023-12",248.908754260318,0.06593891019119,100.659389101912
"France","factor_midas","Revenues","2024-01",1155.34283448365,0.265869247800037,102.658692478
"France","factor_midas","Revenues","2024-02",-499.62785530796,-0.0991643006531058,99.0083569934689
"France","factor_midas","Revenues","2024-03",-1827.80594279942,-0.392117863665007,96.0788213633499
"France","factor_midas","Revenues","2024-04",1389.00675531712,0.317408027727347,103.174080277273
"France","factor_midas","Revenues","2024-05",-1207.34103553654,-0.255263169992253,97.4473683000775
"France","factor_midas","Revenues","2024-06",-711.728392755002,-0.145946888580909,98.5405311141909
"France","factor_midas","Revenues","2024-07",-1572.94316451733,-0.335903294489374,96.6409670551063
"France","factor_midas","Revenues","2024-08",1043.44408827444,0.241187966948261,102.411879669483
"France","factor_midas","Revenues","2024-09",-1267.48496969277,-0.268528996292622,97.3147100370738
"France","factor_midas","Revenues","2024-10",1489.6553508947,0.339607885535786,103.396078855358
"France","factor_midas","Revenues","2024-11",-335.62218764016,-0.0629899011882171,99.3701009881178
"France","factor_midas","Revenues","2024-12",-848.55217554696,-0.176125834500259,98.2387416549974
"France","factor_midas","Revenues","2025-01",663.75722861441,0.157441201801512,101.574412018015
"France","factor_midas","Revenues","2025-02",-1409.76070723617,-0.299910468879787,97.0008953112021
"France","factor_midas","Revenues","2025-03",810.95615030582,0.189908571190548,101.899085711905
"France","factor_midas","Revenues","2025-04",295.784388605544,0.0762781743525297,100.762781743525
"France","factor_midas","Revenues","2025-05",-590.355053971891,-0.119175815946877,98.8082418405312
"France","factor_midas","Revenues","2025-06",154.490254138683,0.0451132119769431,100.451132119769
"France","factor_midas","Revenues","2025-07",197.708621086494,0.054645800041869,100.546458000419
"France","factor_midas","Revenues","2025-08",-388.754167181116,-0.074709114795932,99.2529088520407
"France","factor_midas","Revenues","2025-09",-187.557087944989,-0.0303314806631971,99.696685193368
"France","sg_lasso","Expenditures","2013-01",-514.236443935432,-0.158317373762526,98.4168262623747
"France","sg_lasso","Expenditures","2013-02",-516.466164999582,-0.159773764259374,98.4022623574063
"France","sg_lasso","Expenditures","2013-03",-506.387963388838,-0.153190969089517,98.4680903091048
"France","sg_lasso","Expenditures","2013-04",-509.067253907843,-0.154941005590905,98.450589944091
"France","sg_lasso","Expenditures","2013-05",0,0.177567272134427,101.775672721344
"France","sg_lasso","Expenditures","2013-06",509.067253907834,0.510075549859753,105.100755498598
"France","sg_lasso","Expenditures","2013-07",0,0.177567272134427,101.775672721344
"France","sg_lasso","Expenditures","2013-08",-786.145894497338,-0.335920907302611,96.6407909269739
"France","sg_lasso","Expenditures","2013-09",0,0.177567272134427,101.775672721344
"France","sg_lasso","Expenditures","2013-10",772.57680673927,0.682192508677173,106.821925086772
"France","sg_lasso","Expenditures","2013-11",-387.743301262385,-0.0756956441356309,99.2430435586437
"France","sg_lasso","Expenditures","2013-12",-6.18896896952356,0.173524813309675,101.735248133097
"France","sg_lasso","Expenditures","2014-01",-817.265262966786,-0.356247195301385,96.4375280469861
"France","sg_lasso","Expenditures","2014-02",770.193566292693,0.68063584367817,106.806358436782
"France","sg_lasso","Expenditures","2014-03",140.991860406752,0.269659152563307,102.696591525633
"France","sg_lasso","Expenditures","2014-04",44.1212049837795,0.206385990619468,102.063859906195
"France","sg_lasso","Expenditures","2014-05",-383.763193151699,-0.0730959505138437,99.2690404948616
"France","sg_lasso","Expenditures","2014-06",-448.549580570714,-0.115412579476669,98.8458742052333
"France","sg_lasso","Expenditures","2014-07",334.460235027645,0.3960272022575,103.960272022575
"France","sg_lasso","Expenditures","2014-08",399.23535442689,0.438336471269713,104.383364712697
