"model","block","year_month","cross_sec_sd","cross_sec_sd_w","climate_index","fragmentation_index"
"factor_midas","Expenditures","2020-04",1.51375491871444,1.06103670416223,105.950815975329,112.759602124604
"factor_midas","Expenditures","2020-05",1.25300835967839,0.920631818064475,90.2117143744754,111.359960282411
"factor_midas","Expenditures","2020-06",1.22249373227886,0.878349887608828,96.8820225608508,110.896358121158
"factor_midas","Expenditures","2020-07",0.934135162990568,0.713265237693128,105.094333363041,108.843444159997
"factor_midas","Expenditures","2020-08",5.17347918557446,4.85958733402431,23.2120943289443,127.764687351187
"factor_midas","Expenditures","2020-09",1.03894210012126,0.98214704249808,105.348639308966,111.997758162722
"factor_midas","Expenditures","2020-10",0.623283604407396,0.535652373527388,91.0536478080933,106.019657817788
"factor_midas","Expenditures","2020-11",0.945586711619131,0.744169217231646,97.2674038035302,109.261686389908
"factor_midas","Expenditures","2020-12",0.157542835321739,0.156529694931806,91.1090448609777,93.8886430703337
"factor_midas","Expenditures","2021-01",2.47104580665673,2.41674269271023,98.8338902575539,120.876669497404
"factor_midas","Expenditures","2021-02",2.79305626762738,2.5643422902936,84.31127570949,121.461225044038
"factor_midas","Expenditures","2021-03",0.496561787029436,0.375425015436077,101.948085229754,102.514905126002
"factor_midas","Expenditures","2021-04",0.237189018334997,0.172108700917384,99.5749159075665,94.8242307180668
"factor_midas","Expenditures","2021-05",0.550348490845102,0.474204716851804,91.1436637702667,104.818169206631
"factor_midas","Expenditures","2021-06",0.440110410349693,0.397370702168086,105.391273106085,103.075099388392
"factor_midas","Expenditures","2021-07",0.346371710036036,0.343025434237042,97.3298325327333,101.6249366041
"factor_midas","Expenditures","2021-08",0.53856654653322,0.383290322475579,110.446311302108,102.719356380137
"factor_midas","Expenditures","2021-09",0.282458089526156,0.265687775248144,99.2138994348542,99.105699767544
"factor_midas","Expenditures","2021-10",0.327054718930029,0.279248809631816,93.7438109289978,99.596578176622
"factor_midas","Expenditures","2021-11",1.45959419061597,1.03022571179083,104.040862589225,112.469021947397
"factor_midas","Expenditures","2021-12",0.290448178046797,0.258219594247255,103.801058654693,98.824556848434
"factor_midas","Expenditures","2022-01",2.74408650839364,2.726584644133,58.2050958217132,122.066156342995
"factor_midas","Expenditures","2022-02",2.35119840540378,2.28832730034883,126.883919839392,120.338280384268
"factor_midas","Expenditures","2022-03",0.518196590284551,0.507351743063674,92.8423890108937,105.484410983327
"factor_midas","Expenditures","2022-04",1.46184245415791,1.36335165502287,108.226556875798,115.231674408103
"factor_midas","Expenditures","2022-05",0.499389957237214,0.366288295884285,96.0971684981387,102.271956977637
"factor_midas","Expenditures","2022-06",0.677983413244245,0.628726071874867,95.0501011396478,107.599441999064
"factor_midas","Expenditures","2022-07",1.31069955733252,1.2469500241032,109.693584531877,114.351651683944
"factor_midas","Expenditures","2022-08",0.263630002257632,0.255145142934526,99.271258335709,98.7064475249689
"factor_midas","Expenditures","2022-09",0.731417491648148,0.710916830679787,94.8715228058953,108.810924525737
"factor_midas","Expenditures","2022-10",0.958461241563825,0.804423024142701,107.094017630533,110.029408623358
"factor_midas","Expenditures","2022-11",0.584971208880896,0.472973787000142,100.074670929109,104.792539766521
"factor_midas","Expenditures","2022-12",0.192249170174556,0.160483009428142,100.205103814862,94.1345918182526
"factor_midas","Expenditures","2023-01",0.880650660476453,0.71464295227689,99.351966288787,108.862472307504
"factor_midas","Expenditures","2023-02",0.420797522462459,0.383078773357501,105.936975801395,102.713912473726
"factor_midas","Expenditures","2023-03",0.336871108259371,0.263926283230897,100.728140530772,99.0401063620098
"factor_midas","Expenditures","2023-04",0.0984535024817998,0.0917153912115411,99.8583037338621,88.617555483267
"factor_midas","Expenditures","2023-05",0.376463606975024,0.28390250041344,96.8127185668751,99.759552697778
"factor_midas","Expenditures","2023-06",0.393653023357917,0.352693290610421,99.6519444329507,101.899006830322
"factor_midas","Expenditures","2023-07",0.241003599471564,0.176282411857697,98.0686381105516,95.0605033838133
"factor_midas","Expenditures","2023-08",0.60164304175214,0.452919612835498,97.4439136559396,104.365322178159
"factor_midas","Expenditures","2023-09",0.101389830046946,0.0934113596971658,100.263734539263,88.7982305203286
"factor_midas","Expenditures","2023-10",0.163361396863322,0.136866426567146,99.2587839975094,92.5649410283762
"factor_midas","Expenditures","2023-11",0.245728830990352,0.22755105339491,102.565073217111,97.5778129212644
"factor_midas","Expenditures","2023-12",0.0766806570113944,0.0620914049261247,97.7609158049905,84.7710706308612
"factor_midas","Expenditures","2024-01",0.413975776962089,0.350986057562835,97.2717323938125,101.851159659939
"factor_midas","Expenditures","2024-02",0.212982088947081,0.171030685627286,97.5316797356519,94.7622733183503
"factor_midas","Expenditures","2024-03",0.173054972149851,0.151566434016276,98.598063659046,93.5709148127636
"factor_midas","Expenditures","2024-04",0.349691368753173,0.280694530903974,97.8254090185718,99.6474970582037
"factor_midas","Expenditures","2024-05",0.107846896511745,0.0788283387783489,105.752165626542,87.124472655283
"factor_midas","Expenditures","2024-06",0.118516506005672,0.105235864930456,99.7096419452582,89.9735382865916
"factor_midas","Expenditures","2024-07",0.211402859405046,0.1938977913513,100.552155078795,95.9996736809395
"factor_midas","Expenditures","2024-08",0.307930911938241,0.257706522676043,100.673103540743,98.8049445729384
"factor_midas","Expenditures","2024-09",0.0413401989419147,0.0391156890527113,100.938345992637,80.2146031575792
"factor_midas","Expenditures","2024-10",0.246719876534795,0.234977216207416,98.6701270442863,97.894478537678
"factor_midas","Expenditures","2024-11",0.29403215517084,0.225936190693222,101.726512319105,97.5075850074354
"factor_midas","Expenditures","2024-12",0.116848005201896,0.10902952462795,98.882966705908,90.3227502688401
"factor_midas","Expenditures","2025-01",0.26952819254309,0.20711368968962,99.4443729561886,96.6498551580442
"factor_midas","Expenditures","2025-02",0.532586026395484,0.458486741779163,106.240910243521,104.485787496628
"factor_midas","Expenditures","2025-03",0.219808263435364,0.185280839680011,103.226682901412,95.551421939433
"factor_midas","Expenditures","2025-04",0.166578059384178,0.156841823952852,102.850722119401,93.9082862674552
"factor_midas","Expenditures","2025-05",0.580045282866743,0.506862938747063,99.679472547185,105.474906192219
"factor_midas","Expenditures","2025-06",0.282576811651892,0.207197712913757,99.7914308724118,96.6538546963973
"factor_midas","Expenditures","2025-07",0.150577433376503,0.123846667908627,99.6220792921842,91.579254289229
"factor_midas","Expenditures","2025-08",0.128218644378943,0.111337600588705,97.0264995723823,90.5293151923899
"factor_midas","Expenditures","2025-09",0.0973438702589675,0.0790346693406788,100.210526505551,87.1502489707655
"factor_midas","Revenues","2013-01",NA,NA,32.5003384500175,NA
"factor_midas","Revenues","2013-02",NA,NA,99.5858580665648,NA
"factor_midas","Revenues","2013-03",NA,NA,81.8986298874832,NA
"factor_midas","Revenues","2013-04",NA,NA,94.3648867775421,NA
"factor_midas","Revenues","2013-05",0.590654270130032,0.248051472168676,92.4541251626377,100.197473432847
"factor_midas","Revenues","2013-06",0.860276633975579,0.361282219263356,110.282203607761,103.568275550607
"factor_midas","Revenues","2013-07",0.944629231902887,0.396089359439709,84.9480893910856,104.39281995741
"factor_midas","Revenues","2013-08",0.407719320979911,0.170959440195186,104.653313824689,96.8608542795333
"factor_midas","Revenues","2013-09",0.352366645485391,0.147749692879053,98.4755337376138,95.5528954162313
"factor_midas","Revenues","2013-10",0.405639118974445,0.401901538348817,100.274047867771,104.523406188273
"factor_midas","Revenues","2013-11",0.902591947970466,0.88171005670926,101.598370215755,111.566300692969
"factor_midas","Revenues","2013-12",0.232153407927665,0.190474531849639,101.771801540066,97.829829926795
"factor_midas","Revenues","2014-01",0.130335658757713,0.108536868609779,102.679804712966,92.7880248240723
"factor_midas","Revenues","2014-02",0.812718058457639,0.80763107334416,101.150249819964,110.779608341429
"factor_midas","Revenues","2014-03",0.479925205968157,0.395199955797434,109.432841036323,104.372668221851
"factor_midas","Revenues","2014-04",0.0883222052802541,0.0733597130805629,98.7411693023086,89.2765555014486
"factor_midas","Revenues","2014-05",0.0962758396828921,0.080045274447165,97.6396425951188,90.0584033596203
"factor_midas","Revenues","2014-06",1.43967345491061,1.17197820363223,83.4063457150472,114.117420410523
"factor_midas","Revenues","2014-07",0.532447409010634,0.473939377235435,106.098399631841,106.001378643837
"factor_midas","Revenues","2014-08",0.415244779227468,0.333210444340639,101.311407608737,102.843192808265
"factor_midas","Revenues","2014-09",0.518547700211065,0.485651276513133,97.3425029391154,106.220211009934
"factor_midas","Revenues","2014-10",0.120571566283674,0.100508213073281,101.640499882967,92.0991105027337
"factor_midas","Revenues","2014-11",0.53082116964717,0.461923249300269,104.194738817047,105.771168223944
"factor_midas","Revenues","2014-12",0.0784934516580972,0.0766748242362072,100.782524214121,89.6727662141647
"factor_midas","Revenues","2015-01",0.578397283579911,0.570738602140722,96.3671404175443,107.667419606571
"factor_midas","Revenues","2015-02",0.824623046986917,0.815587477468921,102.65488888865,110.867488733364
"factor_midas","Revenues","2015-03",1.57916035421823,1.22454837780425,116.039882625738,114.510767109215
"factor_midas","Revenues","2015-04",1.48496062403647,1.15110888046409,87.7555120832585,113.956354649916
"factor_midas","Revenues","2015-05",0.481213931056855,0.461903168307209,103.554426431255,105.770778512213
"factor_midas","Revenues","2015-06",0.316035775947301,0.235873266738899,103.984160670918,99.7461936820912
"factor_midas","Revenues","2015-07",0.449762342201447,0.420412226045939,105.139517804304,104.927058120782
"factor_midas","Revenues","2015-08",0.321979712749528,0.300370215544294,95.8341596797679,101.913065668973
"factor_midas","Revenues","2015-09",0.326099825989153,0.308765757768107,97.8096863153409,102.160187250561
"factor_midas","Revenues","2015-10",0.223258606119866,0.164358082385581,99.8625724070886,96.5078485036975
"factor_midas","Revenues","2015-11",0.252472749172186,0.232128382387876,103.502350255505,99.6027276896337
"factor_midas","Revenues","2015-12",0.403713134344385,0.390586289961589,104.266763822943,104.267400463688
"factor_midas","Revenues","2016-01",0.368407142934583,0.285201977048664,105.709081384763,101.448549819724
"factor_midas","Revenues","2016-02",0.332473792141186,0.307221864548395,100.33541886532,102.11525120468
"factor_midas","Revenues","2016-03",0.452944526369393,0.395852794667831,100.925727051508,104.387464392408
"factor_midas","Revenues","2016-04",0.386618971885998,0.368156427207635,101.190797551709,103.737240033729
"factor_midas","Revenues","2016-05",0.1369222188761,0.129473406524829,101.369174683692,94.3692064876907
"factor_midas","Revenues","2016-06",0.200684883324491,0.176400475109702,98.5915248535966,97.1417117669436
"factor_midas","Revenues","2016-07",0.394411792277102,0.360659641431373,97.0115029486081,103.55281445711
"factor_midas","Revenues","2016-08",0.148906834106037,0.135013067657437,99.556370640644,94.7447773763843
"factor_midas","Revenues","2016-09",0.147673407315423,0.112477558437193,99.0211948270321,93.1077275416127
"factor_midas","Revenues","2016-10",0.259212593683574,0.227289247806,103.922873707775,99.4138743035994
"factor_midas","Revenues","2016-11",0.0580202321689064,0.0531239012370789,99.8861683028796,86.3833305796206
"factor_midas","Revenues","2016-12",0.226653602714729,0.188855491844753,102.87892871504,97.7533069828778
"factor_midas","Revenues","2017-01",0.183958110420365,0.164810652575793,99.5394742923462,96.5324984688847
"factor_midas","Revenues","2017-02",0.080911511025422,0.0752601710566893,99.6132568225984,89.5058289144377
"factor_midas","Revenues","2017-03",0.194097817391989,0.152492979236577,98.4154681023508,95.8361596440443
"factor_midas","Revenues","2017-04",0.289260750372051,0.214369133507506,101.685956309514,98.8892450760047
"factor_midas","Revenues","2017-05",0.0929242486886827,0.0681851523642289,100.394791926517,88.6208306800109
"factor_midas","Revenues","2017-06",0.217110743947947,0.197317060523219,102.484858338712,98.1462120853939
"factor_midas","Revenues","2017-07",0.173033256592095,0.146557222051859,99.0034629587633,95.4802516513597
"factor_midas","Revenues","2017-08",0.174110085333473,0.142278513134758,102.443886376296,95.2146429736987
"factor_midas","Revenues","2017-09",0.128108775101349,0.126493778695906,100.199497421039,94.160495161761
"factor_midas","Revenues","2017-10",0.15446940538886,0.122626448773127,101.109369640204,93.8821486435984
"factor_midas","Revenues","2017-11",0.226043226580434,0.223418215911975,99.9476258758102,99.2598847183568
"factor_midas","Revenues","2017-12",0.0926666127762338,0.083078273108468,100.387386804229,90.3917946771841
"factor_midas","Revenues","2018-01",0.0951069276539538,0.0700111613943862,101.539836257393,88.8577390521527
"factor_midas","Revenues","2018-02",0.282051739858047,0.280019573386701,102.137371480686,101.284160587769
"factor_midas","Revenues","2018-03",0.118599450045168,0.0981025428969121,99.9264877416836,91.8819388030484
"factor_midas","Revenues","2018-04",0.0923620358292534,0.0740890219703568,100.336635549765,89.3652348855935
"factor_midas","Revenues","2018-05",0.29665864448909,0.268224292072803,105.306897152823,100.898371255008
"factor_midas","Revenues","2018-06",0.0790100546251018,0.0683800961285442,100.93456714316,88.6464234983562
"factor_midas","Revenues","2018-07",0.0697139305893595,0.0546672494387086,101.104233154921,86.6400502595399
"factor_midas","Revenues","2018-08",0.085985346283569,0.0857478031252871,101.675023601792,90.6753123604415
"factor_midas","Revenues","2018-09",0.0599583801906234,0.0454965086996512,100.481056113434,84.9939342568281
"factor_midas","Revenues","2018-10",0.0446198646654756,0.034311990477735,100.748489468914,82.4647268362704
"factor_midas","Revenues","2018-11",0.103631483335705,0.0929698888171999,98.3411025751922,91.4002160849409
"factor_midas","Revenues","2018-12",0.0626922992312159,0.0584029852336446,100.784215315772,87.2326133926529
"factor_midas","Revenues","2019-01",0.127714703061181,0.093085363374989,100.399684350556,91.4113434695596
"factor_midas","Revenues","2019-02",0.276922226416434,0.261163248090678,104.03623358611,100.659221671831
"factor_midas","Revenues","2019-03",0.0357172211673182,0.0344013751829245,100.143409276956,82.4880491109636
"factor_midas","Revenues","2019-04",0.0926571788744986,0.0680505928162304,101.086937746163,88.603122568027
"factor_midas","Revenues","2019-05",0.181108648574021,0.173037732181469,102.384323969465,96.9691735296817
"factor_midas","Revenues","2019-06",0.175760459044851,0.167704780736947,102.916720934554,96.6885491215134
"factor_midas","Revenues","2019-07",0.118550714536076,0.101615626206728,100.729420799464,92.1973407295719
"factor_midas","Revenues","2019-08",0.0920852978897317,0.0686893805393906,101.257029928054,88.6868779839602
"factor_midas","Revenues","2019-09",0.0534672027082254,0.0363489236104991,100.059065601197,82.9816982544907
"factor_midas","Revenues","2019-10",0.0849244264195629,0.061253262075095,100.605393349425,87.659765446429
"factor_midas","Revenues","2019-11",0.0615347379877334,0.0432315655179377,100.075324290658,84.5361727346403
"factor_midas","Revenues","2019-12",0.092067816271225,0.0870833013820659,99.8577267276242,90.8138534933184
"factor_midas","Revenues","2020-01",0.110207431244719,0.0802228655837142,100.689696200936,90.0782699317353
"factor_midas","Revenues","2020-02",0.0257586291753996,0.0233040010190825,100.114859826117,78.9966915243166
"factor_midas","Revenues","2020-03",0.602469060316559,0.541499325129109,95.2249842720265,107.19598910702
"factor_midas","Revenues","2020-04",1.95793075724473,1.74110402861815,113.114546457253,117.665745002503
"factor_midas","Revenues","2020-05",1.3062914304719,1.2425834429106,84.276756570765,114.641830610677
"factor_midas","Revenues","2020-06",3.69627852546924,3.05176749412438,84.9017619167753,122.696550325593
"factor_midas","Revenues","2020-07",6.75597138851575,5.14683186301868,137.095511646926,127.381859898529
"factor_midas","Revenues","2020-08",2.41336385668875,1.72533069489357,136.341710139085,117.584163418479
"factor_midas","Revenues","2020-09",3.74241706584136,2.68442756500904,102.404312314132,121.546842112788
"factor_midas","Revenues","2020-10",1.31839774181807,1.30957784292323,123.83350612857,115.112568155957
"factor_midas","Revenues","2020-11",3.8158201238902,3.48157809371297,57.2112072161878,123.877735194241
"factor_midas","Revenues","2020-12",1.71732743857824,1.63755607260347,91.2359891986241,117.116100703726
"factor_midas","Revenues","2021-01",0.404535626911245,0.329752930363648,100.074197364825,102.749689491646
"factor_midas","Revenues","2021-02",0.735624126445812,0.690656241712849,92.9008786368567,109.377018399772
"factor_midas","Revenues","2021-03",1.07029577997221,1.05879617213783,97.0707292546704,113.206996659133
"factor_midas","Revenues","2021-04",1.34103871980482,1.13625319372532,90.9911466108533,113.839911862299
"factor_midas","Revenues","2021-05",0.997965831774084,0.81285787279887,112.294246684623,110.8374365769
"factor_midas","Revenues","2021-06",0.609869902167198,0.524886757577981,98.7103788199678,106.916666492826
"factor_midas","Revenues","2021-07",0.582805635411846,0.563280345709737,105.336839217342,107.549503825369
"factor_midas","Revenues","2021-08",0.808365920826837,0.680624513532655,107.617020979641,109.245857075441
"factor_midas","Revenues","2021-09",0.741467993458558,0.652165056473143,99.3094710881451,108.862962057022
"factor_midas","Revenues","2021-10",0.307919578563247,0.304789310625345,96.0531745426416,102.043989848799
"factor_midas","Revenues","2021-11",1.00407880934388,0.921838996849063,115.135258467247,111.965279735778
"factor_midas","Revenues","2021-12",0.59205261115551,0.469438565468045,89.9072560705683,105.915841036449
"factor_midas","Revenues","2022-01",1.18999813209728,1.08116993543805,98.7147509157835,113.394451491169
"factor_midas","Revenues","2022-02",0.77161627885057,0.713614946911598,96.4803424916826,109.670164267119
"factor_midas","Revenues","2022-03",1.48235007285721,1.44176402023854,119.438131687354,115.974602653108
"factor_midas","Revenues","2022-04",1.20303502160736,1.18342790874875,67.7242035736498,114.204573060172
"factor_midas","Revenues","2022-05",0.127077347437478,0.10289783155681,101.350943553758,92.3097468746285
"factor_midas","Revenues","2022-06",0.891039585591141,0.750045164366594,99.9265654591599,110.116498197307
"factor_midas","Revenues","2022-07",0.550589337523027,0.477647369208734,99.5537923384139,106.071240684844
"factor_midas","Revenues","2022-08",0.565919486204712,0.505155108950798,100.631507378495,106.573179498609
"factor_midas","Revenues","2022-09",0.698036614387474,0.6799161054844,102.129431291868,109.236521938695
"factor_midas","Revenues","2022-10",1.53704778056273,1.46687008544147,103.841296994298,116.129359194976
"factor_midas","Revenues","2022-11",1.11350632945222,1.07546040613631,97.6356417692836,113.346986404275
"factor_midas","Revenues","2022-12",0.63894937349721,0.62563654696631,92.6818552183595,108.490689947614
"factor_midas","Revenues","2023-01",1.2866920321334,1.23839251063397,119.568631467739,114.611544941677
"factor_midas","Revenues","2023-02",0.320887368784739,0.311073874055705,102.245863180902,102.226949201985
"factor_midas","Revenues","2023-03",0.223290006659385,0.174589700722792,100.4514000029,97.0492159898091
"factor_midas","Revenues","2023-04",0.587653263353934,0.486642197438798,92.0756168223543,106.238483193507
"factor_midas","Revenues","2023-05",0.398014019000221,0.309190104193733,100.258449039275,102.172498774979
"factor_midas","Revenues","2023-06",0.131819197267873,0.121183550826268,98.0255366049666,93.7760431567189
"factor_midas","Revenues","2023-07",0.379058570668022,0.284581776646508,99.7672229850341,101.429034717815
"factor_midas","Revenues","2023-08",0.210728472891271,0.147436993171176,102.950553131328,95.533903029584
"factor_midas","Revenues","2023-09",0.26181776921886,0.259946469798245,98.1314714111346,100.617358537541
"factor_midas","Revenues","2023-10",0.217568729794136,0.180869894307606,97.7779288821818,97.3660097759121
"factor_midas","Revenues","2023-11",0.221062278509388,0.169641088213065,100.607902022534,96.7914578864287
"factor_midas","Revenues","2023-12",0.0423460852233016,0.0405754362936949,101.971082129334,83.9677609908804
"factor_midas","Revenues","2024-01",0.11060041715988,0.0957616768854927,102.31405140976,91.6654434032097
"factor_midas","Revenues","2024-02",0.076837979209378,0.0714780927498896,100.503427759544,89.0436267147875
