"model","country","block","publication_date","nowcast_value","nb_factors","lambda","gamma","cv_mse","df","n_selected","n_selected_groups","date_new","last_obs_y","target_name","selected_columns","status","error","target_date","target_pub_date","surprise_raw","surprise","year_month"
"factor_midas","Germany","Expenditures",2025-07-02,3843.41276530798,4,NA,NA,NA,NA,NA,NA,2025-07-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,129.447658641154,129.447658641154,"2025-07"
"factor_midas","Germany","Expenditures",2025-07-15,3824.50108605317,4,NA,NA,NA,NA,NA,NA,2025-07-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,-18.911679254818,-18.911679254818,"2025-07"
"factor_midas","Germany","Expenditures",2025-07-27,3399.31747528024,4,NA,NA,NA,NA,NA,NA,2025-07-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,-425.183610772925,-425.183610772925,"2025-07"
"factor_midas","Germany","Expenditures",2025-08-01,2653.53316857878,4,NA,NA,NA,NA,NA,NA,2025-08-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,-745.784306701466,-745.784306701466,"2025-08"
"factor_midas","Germany","Expenditures",2025-08-05,2941.40699113974,4,NA,NA,NA,NA,NA,NA,2025-08-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,287.873822560965,287.873822560965,"2025-08"
"factor_midas","Germany","Expenditures",2025-08-15,1966.90536633467,4,NA,NA,NA,NA,NA,NA,2025-08-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,-974.501624805067,-974.501624805067,"2025-08"
"factor_midas","Germany","Expenditures",2025-08-27,1564.80442757801,4,NA,NA,NA,NA,NA,NA,2025-08-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,-402.100938756662,-402.100938756662,"2025-08"
"factor_midas","Germany","Expenditures",2025-09-01,1936.40746969512,4,NA,NA,NA,NA,NA,NA,2025-09-01,7477,"Total expenditures accrual",NA,"OK",NA,2025-07-01,2025-09-15,371.603042117109,371.603042117109,"2025-09"
"factor_midas","France","Revenues",2013-05-01,5790.12576675609,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,NA,0,"2013-05"
"factor_midas","France","Revenues",2013-05-03,5812.14016231877,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,22.0143955626882,22.0143955626882,"2013-05"
"factor_midas","France","Revenues",2013-05-05,5755.715182944,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,-56.4249793747713,-56.4249793747713,"2013-05"
"factor_midas","France","Revenues",2013-05-15,4664.20747129355,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,-1091.50771165045,-1091.50771165045,"2013-05"
"factor_midas","France","Revenues",2013-05-27,1959.23560390076,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,-2704.97186739279,-2704.97186739279,"2013-05"
"factor_midas","France","Revenues",2013-05-30,2062.72671193053,2,NA,NA,NA,NA,NA,NA,2013-05-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,103.491108029775,103.491108029775,"2013-05"
"factor_midas","France","Revenues",2013-06-01,4529.80075343878,2,NA,NA,NA,NA,NA,NA,2013-06-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,2467.07404150824,2467.07404150824,"2013-06"
"factor_midas","France","Revenues",2013-06-05,4152.69045325649,2,NA,NA,NA,NA,NA,NA,2013-06-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,-377.110300182289,-377.110300182289,"2013-06"
"factor_midas","France","Revenues",2013-06-06,4728.87307608271,2,NA,NA,NA,NA,NA,NA,2013-06-01,-3982.10000000003,"Total revenues accrual",NA,"OK",NA,2013-04-01,2013-06-15,576.18262282622,576.18262282622,"2013-06"
"factor_midas","France","Revenues",2013-06-15,461.941289326102,2,NA,NA,NA,NA,NA,NA,2013-06-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,NA,0,"2013-06"
"factor_midas","France","Revenues",2013-06-27,2448.7082059668,2,NA,NA,NA,NA,NA,NA,2013-06-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,1986.76691664069,1986.76691664069,"2013-06"
"factor_midas","France","Revenues",2013-07-01,1137.53976856234,2,NA,NA,NA,NA,NA,NA,2013-07-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-1311.16843740445,-1311.16843740445,"2013-07"
"factor_midas","France","Revenues",2013-07-05,993.173575950039,2,NA,NA,NA,NA,NA,NA,2013-07-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-144.366192612305,-144.366192612305,"2013-07"
"factor_midas","France","Revenues",2013-07-15,-2717.5625227132,2,NA,NA,NA,NA,NA,NA,2013-07-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-3710.73609866324,-3710.73609866324,"2013-07"
"factor_midas","France","Revenues",2013-07-25,-2713.7473677218,2,NA,NA,NA,NA,NA,NA,2013-07-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,3.81515499140096,3.81515499140096,"2013-07"
"factor_midas","France","Revenues",2013-07-27,-4281.67080394491,2,NA,NA,NA,NA,NA,NA,2013-07-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-1567.92343622311,-1567.92343622311,"2013-07"
"factor_midas","France","Revenues",2013-08-01,-2674.03506268769,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,1607.63574125723,1607.63574125723,"2013-08"
"factor_midas","France","Revenues",2013-08-04,-3232.74521526407,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-558.710152576388,-558.710152576388,"2013-08"
"factor_midas","France","Revenues",2013-08-05,-3540.63672723814,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-307.891511974065,-307.891511974065,"2013-08"
"factor_midas","France","Revenues",2013-08-15,-3534.37223827504,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,6.2644889630983,6.2644889630983,"2013-08"
"factor_midas","France","Revenues",2013-08-27,-2034.54379013565,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,1499.82844813939,1499.82844813939,"2013-08"
"factor_midas","France","Revenues",2013-08-29,-2262.48409205283,2,NA,NA,NA,NA,NA,NA,2013-08-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-227.940301917178,-227.940301917178,"2013-08"
"factor_midas","France","Revenues",2013-09-01,-2278.09397435973,2,NA,NA,NA,NA,NA,NA,2013-09-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-15.6098823069015,-15.6098823069015,"2013-09"
"factor_midas","France","Revenues",2013-09-05,-2384.35328436193,2,NA,NA,NA,NA,NA,NA,2013-09-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,-106.259310002202,-106.259310002202,"2013-09"
"factor_midas","France","Revenues",2013-09-07,-2101.5901465809,2,NA,NA,NA,NA,NA,NA,2013-09-01,3542.70000000001,"Total revenues accrual",NA,"OK",NA,2013-07-01,2013-09-15,282.763137781034,282.763137781034,"2013-09"
"factor_midas","France","Revenues",2013-09-15,2231.03630791444,2,NA,NA,NA,NA,NA,NA,2013-09-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,NA,0,"2013-09"
"factor_midas","France","Revenues",2013-09-26,2223.43328442204,2,NA,NA,NA,NA,NA,NA,2013-09-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-7.60302349239691,-7.60302349239691,"2013-09"
"factor_midas","France","Revenues",2013-09-27,2103.49787052922,2,NA,NA,NA,NA,NA,NA,2013-09-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-119.935413892827,-119.935413892827,"2013-09"
"factor_midas","France","Revenues",2013-10-01,1736.19528377976,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-367.302586749455,-367.302586749455,"2013-10"
"factor_midas","France","Revenues",2013-10-02,1732.54369750261,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-3.65158627715323,-3.65158627715323,"2013-10"
"factor_midas","France","Revenues",2013-10-05,2258.39180969087,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,525.848112188258,525.848112188258,"2013-10"
"factor_midas","France","Revenues",2013-10-15,3035.02400803226,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,776.632198341399,776.632198341399,"2013-10"
"factor_midas","France","Revenues",2013-10-27,4107.08426544037,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,1072.06025740811,1072.06025740811,"2013-10"
"factor_midas","France","Revenues",2013-10-31,4109.49645829072,2,NA,NA,NA,NA,NA,NA,2013-10-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,2.41219285035004,2.41219285035004,"2013-10"
"factor_midas","France","Revenues",2013-11-01,4438.77724252258,2,NA,NA,NA,NA,NA,NA,2013-11-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,329.28078423186,329.28078423186,"2013-11"
"factor_midas","France","Revenues",2013-11-05,3630.39156328859,2,NA,NA,NA,NA,NA,NA,2013-11-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-808.385679233993,-808.385679233993,"2013-11"
"factor_midas","France","Revenues",2013-11-15,4671.46611587025,2,NA,NA,NA,NA,NA,NA,2013-11-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,1041.07455258166,1041.07455258166,"2013-11"
"factor_midas","France","Revenues",2013-11-27,251.153666929278,2,NA,NA,NA,NA,NA,NA,2013-11-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-4420.31244894097,-4420.31244894097,"2013-11"
"factor_midas","France","Revenues",2013-11-28,888.227571514117,2,NA,NA,NA,NA,NA,NA,2013-11-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,637.073904584839,637.073904584839,"2013-11"
"factor_midas","France","Revenues",2013-12-01,772.283189036832,2,NA,NA,NA,NA,NA,NA,2013-12-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-115.944382477285,-115.944382477285,"2013-12"
"factor_midas","France","Revenues",2013-12-05,1304.65429184639,2,NA,NA,NA,NA,NA,NA,2013-12-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,532.371102809561,532.371102809561,"2013-12"
"factor_midas","France","Revenues",2013-12-07,1171.39174255936,2,NA,NA,NA,NA,NA,NA,2013-12-01,2809.29999999999,"Total revenues accrual",NA,"OK",NA,2013-10-01,2013-12-15,-133.262549287031,-133.262549287031,"2013-12"
"factor_midas","France","Revenues",2013-12-15,1932.52352417126,2,NA,NA,NA,NA,NA,NA,2013-12-01,1908.20000000001,"Total revenues accrual",NA,"OK",NA,2014-01-01,2014-03-15,NA,0,"2013-12"
"factor_midas","France","Revenues",2013-12-26,1930.47227808137,2,NA,NA,NA,NA,NA,NA,2013-12-01,1908.20000000001,"Total revenues accrual",NA,"OK",NA,2014-01-01,2014-03-15,-2.05124608988558,-2.05124608988558,"2013-12"
"factor_midas","France","Revenues",2013-12-27,3057.74573436288,2,NA,NA,NA,NA,NA,NA,2013-12-01,1908.20000000001,"Total revenues accrual",NA,"OK",NA,2014-01-01,2014-03-15,1127.27345628151,1127.27345628151,"2013-12"
"factor_midas","France","Revenues",2014-01-01,3968.39674162065,2,NA,NA,NA,NA,NA,NA,2014-01-01,1908.20000000001,"Total revenues accrual",NA,"OK",NA,2014-01-01,2014-03-15,910.651007257775,910.651007257775,"2014-01"
"factor_midas","France","Revenues",2014-01-03,3921.64725562703,2,NA,NA,NA,NA,NA,NA,2014-01-01,1908.20000000001,"Total revenues accrual",NA,"OK",NA,2014-01-01,2014-03-15,-46.7494859936232,-46.7494859936232,"2014-01"
